地區,政黨,號次,得票數,得票率
宜蘭縣宜蘭市凱旋里,民主進步黨,8,110,56.12%
宜蘭縣宜蘭市凱旋里,公民黨,9,1,0.51%
宜蘭縣宜蘭市凱旋里,中國國民黨,10,60,30.61%
宜蘭縣宜蘭市凱旋里,張亞中等150人聯盟,11,0,0.00%
宜蘭縣宜蘭市凱旋里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市黎明里,台灣團結聯盟,1,13,4.92%
宜蘭縣宜蘭市黎明里,建國黨,2,1,0.38%
宜蘭縣宜蘭市黎明里,中國民眾黨,3,0,0.00%
宜蘭縣宜蘭市黎明里,無黨團結聯盟,4,1,0.38%
宜蘭縣宜蘭市黎明里,親民黨,5,12,4.55%
宜蘭縣宜蘭市黎明里,新黨,6,1,0.38%
宜蘭縣宜蘭市黎明里,農民黨,7,2,0.76%
宜蘭縣宜蘭市黎明里,民主進步黨,8,140,53.03%
宜蘭縣宜蘭市黎明里,公民黨,9,0,0.00%
宜蘭縣宜蘭市黎明里,中國國民黨,10,88,33.33%
宜蘭縣宜蘭市黎明里,張亞中等150人聯盟,11,6,2.27%
宜蘭縣宜蘭市黎明里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市東村里,台灣團結聯盟,1,42,5.83%
宜蘭縣宜蘭市東村里,建國黨,2,3,0.42%
宜蘭縣宜蘭市東村里,中國民眾黨,3,9,1.25%
宜蘭縣宜蘭市東村里,無黨團結聯盟,4,3,0.42%
宜蘭縣宜蘭市東村里,親民黨,5,62,8.60%
宜蘭縣宜蘭市東村里,新黨,6,4,0.55%
宜蘭縣宜蘭市東村里,農民黨,7,1,0.14%
宜蘭縣宜蘭市東村里,民主進步黨,8,270,37.45%
宜蘭縣宜蘭市東村里,公民黨,9,1,0.14%
宜蘭縣宜蘭市東村里,中國國民黨,10,317,43.97%
宜蘭縣宜蘭市東村里,張亞中等150人聯盟,11,7,0.97%
宜蘭縣宜蘭市東村里,王廷興等20人聯盟,12,2,0.28%
宜蘭縣宜蘭市延平里,台灣團結聯盟,1,42,5.12%
宜蘭縣宜蘭市延平里,建國黨,2,3,0.37%
宜蘭縣宜蘭市延平里,中國民眾黨,3,10,1.22%
宜蘭縣宜蘭市延平里,無黨團結聯盟,4,3,0.37%
宜蘭縣宜蘭市延平里,親民黨,5,62,7.56%
宜蘭縣宜蘭市延平里,新黨,6,8,0.98%
宜蘭縣宜蘭市延平里,農民黨,7,2,0.24%
宜蘭縣宜蘭市延平里,民主進步黨,8,317,38.66%
宜蘭縣宜蘭市延平里,公民黨,9,0,0.00%
宜蘭縣宜蘭市延平里,中國國民黨,10,353,43.05%
宜蘭縣宜蘭市延平里,張亞中等150人聯盟,11,20,2.44%
宜蘭縣宜蘭市延平里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市七張里,台灣團結聯盟,1,16,6.72%
宜蘭縣宜蘭市七張里,建國黨,2,0,0.00%
宜蘭縣宜蘭市七張里,中國民眾黨,3,4,1.68%
宜蘭縣宜蘭市七張里,無黨團結聯盟,4,1,0.42%
宜蘭縣宜蘭市七張里,親民黨,5,9,3.78%
宜蘭縣宜蘭市七張里,新黨,6,1,0.42%
宜蘭縣宜蘭市七張里,農民黨,7,1,0.42%
宜蘭縣宜蘭市七張里,民主進步黨,8,144,60.50%
宜蘭縣宜蘭市七張里,公民黨,9,0,0.00%
宜蘭縣宜蘭市七張里,中國國民黨,10,62,26.05%
宜蘭縣宜蘭市七張里,張亞中等150人聯盟,11,0,0.00%
宜蘭縣宜蘭市七張里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市慈安里,台灣團結聯盟,1,42,5.51%
宜蘭縣宜蘭市慈安里,建國黨,2,4,0.52%
宜蘭縣宜蘭市慈安里,中國民眾黨,3,1,0.13%
宜蘭縣宜蘭市慈安里,無黨團結聯盟,4,4,0.52%
宜蘭縣宜蘭市慈安里,親民黨,5,53,6.96%
宜蘭縣宜蘭市慈安里,新黨,6,2,0.26%
宜蘭縣宜蘭市慈安里,農民黨,7,3,0.39%
宜蘭縣宜蘭市慈安里,民主進步黨,8,267,35.04%
宜蘭縣宜蘭市慈安里,公民黨,9,2,0.26%
宜蘭縣宜蘭市慈安里,中國國民黨,10,375,49.21%
宜蘭縣宜蘭市慈安里,張亞中等150人聯盟,11,9,1.18%
宜蘭縣宜蘭市慈安里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市新民里,台灣團結聯盟,1,18,9.68%
宜蘭縣宜蘭市新民里,建國黨,2,0,0.00%
宜蘭縣宜蘭市新民里,中國民眾黨,3,1,0.54%
宜蘭縣宜蘭市新民里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市新民里,親民黨,5,8,4.30%
宜蘭縣宜蘭市新民里,新黨,6,3,1.61%
宜蘭縣宜蘭市新民里,農民黨,7,0,0.00%
宜蘭縣宜蘭市新民里,民主進步黨,8,88,47.31%
宜蘭縣宜蘭市新民里,公民黨,9,0,0.00%
宜蘭縣宜蘭市新民里,中國國民黨,10,67,36.02%
宜蘭縣宜蘭市新民里,張亞中等150人聯盟,11,1,0.54%
宜蘭縣宜蘭市新民里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市東門里,台灣團結聯盟,1,16,10.60%
宜蘭縣宜蘭市東門里,建國黨,2,0,0.00%
宜蘭縣宜蘭市東門里,中國民眾黨,3,2,1.32%
宜蘭縣宜蘭市東門里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市東門里,親民黨,5,1,0.66%
宜蘭縣宜蘭市東門里,新黨,6,0,0.00%
宜蘭縣宜蘭市東門里,農民黨,7,0,0.00%
宜蘭縣宜蘭市東門里,民主進步黨,8,81,53.64%
宜蘭縣宜蘭市東門里,公民黨,9,0,0.00%
宜蘭縣宜蘭市東門里,中國國民黨,10,49,32.45%
宜蘭縣宜蘭市東門里,張亞中等150人聯盟,11,2,1.32%
宜蘭縣宜蘭市東門里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市中正里,台灣團結聯盟,1,9,5.03%
宜蘭縣宜蘭市中正里,建國黨,2,3,1.68%
宜蘭縣宜蘭市中正里,中國民眾黨,3,0,0.00%
宜蘭縣宜蘭市中正里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市中正里,親民黨,5,3,1.68%
宜蘭縣宜蘭市中正里,新黨,6,0,0.00%
宜蘭縣宜蘭市中正里,農民黨,7,1,0.56%
宜蘭縣宜蘭市中正里,民主進步黨,8,90,50.28%
宜蘭縣宜蘭市中正里,公民黨,9,0,0.00%
宜蘭縣宜蘭市中正里,中國國民黨,10,71,39.66%
宜蘭縣宜蘭市中正里,張亞中等150人聯盟,11,2,1.12%
宜蘭縣宜蘭市中正里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市小東里,台灣團結聯盟,1,18,5.64%
宜蘭縣宜蘭市小東里,建國黨,2,1,0.31%
宜蘭縣宜蘭市小東里,中國民眾黨,3,2,0.63%
宜蘭縣宜蘭市小東里,無黨團結聯盟,4,1,0.31%
宜蘭縣宜蘭市小東里,親民黨,5,15,4.70%
宜蘭縣宜蘭市小東里,新黨,6,0,0.00%
宜蘭縣宜蘭市小東里,農民黨,7,1,0.31%
宜蘭縣宜蘭市小東里,民主進步黨,8,145,45.45%
宜蘭縣宜蘭市小東里,公民黨,9,0,0.00%
宜蘭縣宜蘭市小東里,中國國民黨,10,134,42.01%
宜蘭縣宜蘭市小東里,張亞中等150人聯盟,11,2,0.63%
宜蘭縣宜蘭市小東里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市菜園里,台灣團結聯盟,1,9,2.99%
宜蘭縣宜蘭市菜園里,建國黨,2,2,0.66%
宜蘭縣宜蘭市菜園里,中國民眾黨,3,1,0.33%
宜蘭縣宜蘭市菜園里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市菜園里,親民黨,5,11,3.65%
宜蘭縣宜蘭市菜園里,新黨,6,2,0.66%
宜蘭縣宜蘭市菜園里,農民黨,7,1,0.33%
宜蘭縣宜蘭市菜園里,民主進步黨,8,145,48.17%
宜蘭縣宜蘭市菜園里,公民黨,9,1,0.33%
宜蘭縣宜蘭市菜園里,中國國民黨,10,122,40.53%
宜蘭縣宜蘭市菜園里,張亞中等150人聯盟,11,7,2.33%
宜蘭縣宜蘭市菜園里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市孝廉里,台灣團結聯盟,1,14,6.33%
宜蘭縣宜蘭市孝廉里,建國黨,2,2,0.90%
宜蘭縣宜蘭市孝廉里,中國民眾黨,3,0,0.00%
宜蘭縣宜蘭市孝廉里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市孝廉里,親民黨,5,7,3.17%
宜蘭縣宜蘭市孝廉里,新黨,6,2,0.90%
宜蘭縣宜蘭市孝廉里,農民黨,7,0,0.00%
宜蘭縣宜蘭市孝廉里,民主進步黨,8,113,51.13%
宜蘭縣宜蘭市孝廉里,公民黨,9,0,0.00%
宜蘭縣宜蘭市孝廉里,中國國民黨,10,81,36.65%
宜蘭縣宜蘭市孝廉里,張亞中等150人聯盟,11,2,0.90%
宜蘭縣宜蘭市孝廉里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市新生里,台灣團結聯盟,1,32,7.92%
宜蘭縣宜蘭市新生里,建國黨,2,6,1.49%
宜蘭縣宜蘭市新生里,中國民眾黨,3,4,0.99%
宜蘭縣宜蘭市新生里,無黨團結聯盟,4,1,0.25%
宜蘭縣宜蘭市新生里,親民黨,5,22,5.45%
宜蘭縣宜蘭市新生里,新黨,6,2,0.50%
宜蘭縣宜蘭市新生里,農民黨,7,3,0.74%
宜蘭縣宜蘭市新生里,民主進步黨,8,225,55.69%
宜蘭縣宜蘭市新生里,公民黨,9,1,0.25%
宜蘭縣宜蘭市新生里,中國國民黨,10,103,25.50%
宜蘭縣宜蘭市新生里,張亞中等150人聯盟,11,4,0.99%
宜蘭縣宜蘭市新生里,王廷興等20人聯盟,12,1,0.25%
宜蘭縣宜蘭市茭白里,台灣團結聯盟,1,18,5.33%
宜蘭縣宜蘭市茭白里,建國黨,2,1,0.30%
宜蘭縣宜蘭市茭白里,中國民眾黨,3,3,0.89%
宜蘭縣宜蘭市茭白里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市茭白里,親民黨,5,23,6.80%
宜蘭縣宜蘭市茭白里,新黨,6,3,0.89%
宜蘭縣宜蘭市茭白里,農民黨,7,2,0.59%
宜蘭縣宜蘭市茭白里,民主進步黨,8,190,56.21%
宜蘭縣宜蘭市茭白里,公民黨,9,0,0.00%
宜蘭縣宜蘭市茭白里,中國國民黨,10,96,28.40%
宜蘭縣宜蘭市茭白里,張亞中等150人聯盟,11,2,0.59%
宜蘭縣宜蘭市茭白里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市北津里,台灣團結聯盟,1,14,4.36%
宜蘭縣宜蘭市北津里,建國黨,2,2,0.62%
宜蘭縣宜蘭市北津里,中國民眾黨,3,3,0.93%
宜蘭縣宜蘭市北津里,無黨團結聯盟,4,1,0.31%
宜蘭縣宜蘭市北津里,親民黨,5,21,6.54%
宜蘭縣宜蘭市北津里,新黨,6,0,0.00%
宜蘭縣宜蘭市北津里,農民黨,7,0,0.00%
宜蘭縣宜蘭市北津里,民主進步黨,8,194,60.44%
宜蘭縣宜蘭市北津里,公民黨,9,0,0.00%
宜蘭縣宜蘭市北津里,中國國民黨,10,80,24.92%
宜蘭縣宜蘭市北津里,張亞中等150人聯盟,11,6,1.87%
宜蘭縣宜蘭市北津里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市梅洲里,台灣團結聯盟,1,19,4.32%
宜蘭縣宜蘭市梅洲里,建國黨,2,0,0.00%
宜蘭縣宜蘭市梅洲里,中國民眾黨,3,4,0.91%
宜蘭縣宜蘭市梅洲里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市梅洲里,親民黨,5,18,4.09%
宜蘭縣宜蘭市梅洲里,新黨,6,2,0.45%
宜蘭縣宜蘭市梅洲里,農民黨,7,2,0.45%
宜蘭縣宜蘭市梅洲里,民主進步黨,8,243,55.23%
宜蘭縣宜蘭市梅洲里,公民黨,9,0,0.00%
宜蘭縣宜蘭市梅洲里,中國國民黨,10,148,33.64%
宜蘭縣宜蘭市梅洲里,張亞中等150人聯盟,11,4,0.91%
宜蘭縣宜蘭市梅洲里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市北門里,台灣團結聯盟,1,18,7.83%
宜蘭縣宜蘭市北門里,建國黨,2,1,0.43%
宜蘭縣宜蘭市北門里,中國民眾黨,3,2,0.87%
宜蘭縣宜蘭市北門里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市北門里,親民黨,5,8,3.48%
宜蘭縣宜蘭市北門里,新黨,6,1,0.43%
宜蘭縣宜蘭市北門里,農民黨,7,2,0.87%
宜蘭縣宜蘭市北門里,民主進步黨,8,121,52.61%
宜蘭縣宜蘭市北門里,公民黨,9,0,0.00%
宜蘭縣宜蘭市北門里,中國國民黨,10,75,32.61%
宜蘭縣宜蘭市北門里,張亞中等150人聯盟,11,1,0.43%
宜蘭縣宜蘭市北門里,王廷興等20人聯盟,12,1,0.43%
宜蘭縣宜蘭市慶和里,台灣團結聯盟,1,16,8.70%
宜蘭縣宜蘭市慶和里,建國黨,2,2,1.09%
宜蘭縣宜蘭市慶和里,中國民眾黨,3,2,1.09%
宜蘭縣宜蘭市慶和里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市慶和里,親民黨,5,8,4.35%
宜蘭縣宜蘭市慶和里,新黨,6,0,0.00%
宜蘭縣宜蘭市慶和里,農民黨,7,0,0.00%
宜蘭縣宜蘭市慶和里,民主進步黨,8,103,55.98%
宜蘭縣宜蘭市慶和里,公民黨,9,1,0.54%
宜蘭縣宜蘭市慶和里,中國國民黨,10,49,26.63%
宜蘭縣宜蘭市慶和里,張亞中等150人聯盟,11,3,1.63%
宜蘭縣宜蘭市慶和里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市鄂王里,台灣團結聯盟,1,10,5.24%
宜蘭縣宜蘭市鄂王里,建國黨,2,0,0.00%
宜蘭縣宜蘭市鄂王里,中國民眾黨,3,1,0.52%
宜蘭縣宜蘭市鄂王里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市鄂王里,親民黨,5,2,1.05%
宜蘭縣宜蘭市鄂王里,新黨,6,0,0.00%
宜蘭縣宜蘭市鄂王里,農民黨,7,0,0.00%
宜蘭縣宜蘭市鄂王里,民主進步黨,8,119,62.30%
宜蘭縣宜蘭市鄂王里,公民黨,9,0,0.00%
宜蘭縣宜蘭市鄂王里,中國國民黨,10,57,29.84%
宜蘭縣宜蘭市鄂王里,張亞中等150人聯盟,11,2,1.05%
宜蘭縣宜蘭市鄂王里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市西門里,台灣團結聯盟,1,17,5.70%
宜蘭縣宜蘭市西門里,建國黨,2,0,0.00%
宜蘭縣宜蘭市西門里,中國民眾黨,3,1,0.34%
宜蘭縣宜蘭市西門里,無黨團結聯盟,4,2,0.67%
宜蘭縣宜蘭市西門里,親民黨,5,18,6.04%
宜蘭縣宜蘭市西門里,新黨,6,1,0.34%
宜蘭縣宜蘭市西門里,農民黨,7,1,0.34%
宜蘭縣宜蘭市西門里,民主進步黨,8,158,53.02%
宜蘭縣宜蘭市西門里,公民黨,9,1,0.34%
宜蘭縣宜蘭市西門里,中國國民黨,10,96,32.21%
宜蘭縣宜蘭市西門里,張亞中等150人聯盟,11,3,1.01%
宜蘭縣宜蘭市西門里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣宜蘭市中山里,台灣團結聯盟,1,14,7.14%
宜蘭縣宜蘭市中山里,建國黨,2,2,1.02%
宜蘭縣宜蘭市中山里,中國民眾黨,3,1,0.51%
宜蘭縣宜蘭市中山里,無黨團結聯盟,4,0,0.00%
宜蘭縣宜蘭市中山里,親民黨,5,7,3.57%
宜蘭縣宜蘭市中山里,新黨,6,1,0.51%
宜蘭縣宜蘭市中山里,農民黨,7,0,0.00%
宜蘭縣宜蘭市中山里,民主進步黨,8,109,55.61%
宜蘭縣宜蘭市中山里,公民黨,9,1,0.51%
宜蘭縣宜蘭市中山里,中國國民黨,10,59,30.10%
宜蘭縣宜蘭市中山里,張亞中等150人聯盟,11,1,0.51%
宜蘭縣宜蘭市中山里,王廷興等20人聯盟,12,1,0.51%
宜蘭縣宜蘭市大道里,台灣團結聯盟,1,35,11.67%
宜蘭縣宜蘭市大道里,建國黨,2,2,0.67%
宜蘭縣宜蘭市大道里,中國民眾黨,3,5,1.67%
宜蘭縣宜蘭市大道里,無黨團結聯盟,4,1,0.33%
宜蘭縣宜蘭市大道里,親民黨,5,17,5.67%
宜蘭縣宜蘭市大道里,新黨,6,3,1.00%
宜蘭縣宜蘭市大道里,農民黨,7,0,0.00%
宜蘭縣宜蘭市大道里,民主進步黨,8,126,42.00%
宜蘭縣宜蘭市大道里,公民黨,9,0,0.00%
宜蘭縣宜蘭市大道里,中國國民黨,10,102,34.00%
宜蘭縣宜蘭市大道里,張亞中等150人聯盟,11,9,3.00%
宜蘭縣宜蘭市大道里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣羅東鎮開羅里,台灣團結聯盟,1,7,5.83%
宜蘭縣羅東鎮開羅里,建國黨,2,1,0.83%
宜蘭縣羅東鎮開羅里,中國民眾黨,3,1,0.83%
宜蘭縣羅東鎮開羅里,無黨團結聯盟,4,2,1.67%
宜蘭縣羅東鎮開羅里,親民黨,5,7,5.83%
宜蘭縣羅東鎮開羅里,新黨,6,0,0.00%
宜蘭縣羅東鎮開羅里,農民黨,7,0,0.00%
宜蘭縣羅東鎮開羅里,民主進步黨,8,60,50.00%
宜蘭縣羅東鎮開羅里,公民黨,9,1,0.83%
宜蘭縣羅東鎮開羅里,中國國民黨,10,37,30.83%
宜蘭縣羅東鎮開羅里,張亞中等150人聯盟,11,4,3.33%
宜蘭縣羅東鎮開羅里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣羅東鎮開元里,台灣團結聯盟,1,11,6.36%
宜蘭縣羅東鎮開元里,建國黨,2,1,0.58%
宜蘭縣羅東鎮開元里,中國民眾黨,3,2,1.16%
宜蘭縣羅東鎮開元里,無黨團結聯盟,4,1,0.58%
宜蘭縣羅東鎮開元里,親民黨,5,5,2.89%
宜蘭縣羅東鎮開元里,新黨,6,0,0.00%
宜蘭縣羅東鎮開元里,農民黨,7,0,0.00%
宜蘭縣羅東鎮開元里,民主進步黨,8,82,47.40%
宜蘭縣羅東鎮開元里,公民黨,9,0,0.00%
宜蘭縣羅東鎮開元里,中國國民黨,10,71,41.04%
宜蘭縣羅東鎮開元里,張亞中等150人聯盟,11,0,0.00%
宜蘭縣羅東鎮開元里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣羅東鎮東明里,台灣團結聯盟,1,13,11.50%
宜蘭縣羅東鎮東明里,建國黨,2,3,2.65%
宜蘭縣羅東鎮東明里,中國民眾黨,3,0,0.00%
宜蘭縣羅東鎮東明里,無黨團結聯盟,4,0,0.00%
宜蘭縣羅東鎮東明里,親民黨,5,8,7.08%
宜蘭縣羅東鎮東明里,新黨,6,0,0.00%
宜蘭縣羅東鎮東明里,農民黨,7,1,0.88%
宜蘭縣羅東鎮東明里,民主進步黨,8,52,46.02%
宜蘭縣羅東鎮東明里,公民黨,9,0,0.00%
宜蘭縣羅東鎮東明里,中國國民黨,10,35,30.97%
宜蘭縣羅東鎮東明里,張亞中等150人聯盟,11,1,0.88%
宜蘭縣羅東鎮東明里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣羅東鎮大新里,台灣團結聯盟,1,28,8.83%
宜蘭縣羅東鎮大新里,建國黨,2,2,0.63%
宜蘭縣羅東鎮大新里,中國民眾黨,3,1,0.32%
宜蘭縣羅東鎮大新里,無黨團結聯盟,4,1,0.32%
宜蘭縣羅東鎮大新里,親民黨,5,13,4.10%
宜蘭縣羅東鎮大新里,新黨,6,0,0.00%
宜蘭縣羅東鎮大新里,農民黨,7,2,0.63%
宜蘭縣羅東鎮大新里,民主進步黨,8,175,55.21%
宜蘭縣羅東鎮大新里,公民黨,9,0,0.00%
宜蘭縣羅東鎮大新里,中國國民黨,10,88,27.76%
宜蘭縣羅東鎮大新里,張亞中等150人聯盟,11,7,2.21%
宜蘭縣羅東鎮大新里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣羅東鎮東安里,台灣團結聯盟,1,17,3.45%
宜蘭縣羅東鎮東安里,建國黨,2,3,0.61%
宜蘭縣羅東鎮東安里,中國民眾黨,3,3,0.61%
宜蘭縣羅東鎮東安里,無黨團結聯盟,4,1,0.20%
宜蘭縣羅東鎮東安里,親民黨,5,20,4.06%
宜蘭縣羅東鎮東安里,新黨,6,2,0.41%
宜蘭縣羅東鎮東安里,農民黨,7,0,0.00%
宜蘭縣羅東鎮東安里,民主進步黨,8,283,57.40%
宜蘭縣羅東鎮東安里,公民黨,9,0,0.00%
宜蘭縣羅東鎮東安里,中國國民黨,10,155,31.44%
宜蘭縣羅東鎮東安里,張亞中等150人聯盟,11,7,1.42%
宜蘭縣羅東鎮東安里,王廷興等20人聯盟,12,2,0.41%
宜蘭縣羅東鎮新群里,台灣團結聯盟,1,24,5.16%
宜蘭縣羅東鎮新群里,建國黨,2,0,0.00%
宜蘭縣羅東鎮新群里,中國民眾黨,3,2,0.43%
宜蘭縣羅東鎮新群里,無黨團結聯盟,4,2,0.43%
宜蘭縣羅東鎮新群里,親民黨,5,19,4.09%
宜蘭縣羅東鎮新群里,新黨,6,2,0.43%
宜蘭縣羅東鎮新群里,農民黨,7,3,0.65%
宜蘭縣羅東鎮新群里,民主進步黨,8,288,61.94%
宜蘭縣羅東鎮新群里,公民黨,9,0,0.00%
宜蘭縣羅東鎮新群里,中國國民黨,10,118,25.38%
宜蘭縣羅東鎮新群里,張亞中等150人聯盟,11,7,1.51%
宜蘭縣羅東鎮新群里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣羅東鎮羅莊里,台灣團結聯盟,1,28,6.32%
宜蘭縣羅東鎮羅莊里,建國黨,2,1,0.23%
宜蘭縣羅東鎮羅莊里,中國民眾黨,3,1,0.23%
宜蘭縣羅東鎮羅莊里,無黨團結聯盟,4,0,0.00%
宜蘭縣羅東鎮羅莊里,親民黨,5,24,5.42%
宜蘭縣羅東鎮羅莊里,新黨,6,2,0.45%
宜蘭縣羅東鎮羅莊里,農民黨,7,1,0.23%
宜蘭縣羅東鎮羅莊里,民主進步黨,8,225,50.79%
宜蘭縣羅東鎮羅莊里,公民黨,9,4,0.90%
宜蘭縣羅東鎮羅莊里,中國國民黨,10,150,33.86%
宜蘭縣羅東鎮羅莊里,張亞中等150人聯盟,11,5,1.13%
宜蘭縣羅東鎮羅莊里,王廷興等20人聯盟,12,2,0.45%
宜蘭縣羅東鎮南昌里,台灣團結聯盟,1,28,5.19%
宜蘭縣羅東鎮南昌里,建國黨,2,3,0.56%
宜蘭縣羅東鎮南昌里,中國民眾黨,3,3,0.56%
宜蘭縣羅東鎮南昌里,無黨團結聯盟,4,1,0.19%
宜蘭縣羅東鎮南昌里,親民黨,5,35,6.48%
宜蘭縣羅東鎮南昌里,新黨,6,5,0.93%
宜蘭縣羅東鎮南昌里,農民黨,7,0,0.00%
宜蘭縣羅東鎮南昌里,民主進步黨,8,203,37.59%
宜蘭縣羅東鎮南昌里,公民黨,9,3,0.56%
宜蘭縣羅東鎮南昌里,中國國民黨,10,253,46.85%
宜蘭縣羅東鎮南昌里,張亞中等150人聯盟,11,5,0.93%
宜蘭縣羅東鎮南昌里,王廷興等20人聯盟,12,1,0.19%
宜蘭縣羅東鎮南豪里,台灣團結聯盟,1,15,4.55%
宜蘭縣羅東鎮南豪里,建國黨,2,0,0.00%
宜蘭縣羅東鎮南豪里,中國民眾黨,3,3,0.91%
宜蘭縣羅東鎮南豪里,無黨團結聯盟,4,0,0.00%
宜蘭縣羅東鎮南豪里,親民黨,5,13,3.94%
宜蘭縣羅東鎮南豪里,新黨,6,1,0.30%
宜蘭縣羅東鎮南豪里,農民黨,7,1,0.30%
宜蘭縣羅東鎮南豪里,民主進步黨,8,164,49.70%
宜蘭縣羅東鎮南豪里,公民黨,9,1,0.30%
宜蘭縣羅東鎮南豪里,中國國民黨,10,128,38.79%
宜蘭縣羅東鎮南豪里,張亞中等150人聯盟,11,3,0.91%
宜蘭縣羅東鎮南豪里,王廷興等20人聯盟,12,1,0.30%
宜蘭縣羅東鎮成功里,台灣團結聯盟,1,23,6.12%
宜蘭縣羅東鎮成功里,建國黨,2,2,0.53%
宜蘭縣羅東鎮成功里,中國民眾黨,3,1,0.27%
宜蘭縣羅東鎮成功里,無黨團結聯盟,4,0,0.00%
宜蘭縣羅東鎮成功里,親民黨,5,20,5.32%
宜蘭縣羅東鎮成功里,新黨,6,2,0.53%
宜蘭縣羅東鎮成功里,農民黨,7,1,0.27%
宜蘭縣羅東鎮成功里,民主進步黨,8,155,41.22%
宜蘭縣羅東鎮成功里,公民黨,9,0,0.00%
宜蘭縣羅東鎮成功里,中國國民黨,10,168,44.68%
宜蘭縣羅東鎮成功里,張亞中等150人聯盟,11,3,0.80%
宜蘭縣羅東鎮成功里,王廷興等20人聯盟,12,1,0.27%
宜蘭縣羅東鎮仁德里,台灣團結聯盟,1,8,3.96%
宜蘭縣羅東鎮仁德里,建國黨,2,1,0.50%
宜蘭縣羅東鎮仁德里,中國民眾黨,3,2,0.99%
宜蘭縣羅東鎮仁德里,無黨團結聯盟,4,0,0.00%
宜蘭縣羅東鎮仁德里,親民黨,5,6,2.97%
宜蘭縣羅東鎮仁德里,新黨,6,0,0.00%
宜蘭縣羅東鎮仁德里,農民黨,7,1,0.50%
宜蘭縣羅東鎮仁德里,民主進步黨,8,105,51.98%
宜蘭縣羅東鎮仁德里,公民黨,9,0,0.00%
宜蘭縣羅東鎮仁德里,中國國民黨,10,75,37.13%
宜蘭縣羅東鎮仁德里,張亞中等150人聯盟,11,4,1.98%
宜蘭縣羅東鎮仁德里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣羅東鎮居仁里,台灣團結聯盟,1,16,9.30%
宜蘭縣羅東鎮居仁里,建國黨,2,0,0.00%
宜蘭縣羅東鎮居仁里,中國民眾黨,3,1,0.58%
宜蘭縣羅東鎮居仁里,無黨團結聯盟,4,0,0.00%
宜蘭縣羅東鎮居仁里,親民黨,5,7,4.07%
宜蘭縣羅東鎮居仁里,新黨,6,1,0.58%
宜蘭縣羅東鎮居仁里,農民黨,7,3,1.74%
宜蘭縣羅東鎮居仁里,民主進步黨,8,80,46.51%
宜蘭縣羅東鎮居仁里,公民黨,9,0,0.00%
宜蘭縣羅東鎮居仁里,中國國民黨,10,63,36.63%
宜蘭縣羅東鎮居仁里,張亞中等150人聯盟,11,1,0.58%
宜蘭縣羅東鎮居仁里,王廷興等20人聯盟,12,0,0.00%
宜蘭縣羅東鎮義和里,台灣團結聯盟,1,29,12.45%
宜蘭縣羅東鎮義和里,建國黨,2,1,0.43%
宜蘭縣羅東鎮義和里,中國民眾黨,3,1,0.43%
宜蘭縣羅東鎮義和里,無黨團結聯盟,4,1,0.43%
宜蘭縣羅東鎮義和里,親民黨,5,7,3.00%
宜蘭縣羅東鎮義和里,新黨,6,1,0.43%
宜蘭縣羅東鎮義和里,農民黨,7,0,0.00%
宜蘭縣羅東鎮義和里,民主進步黨,8,125,53.65%
宜蘭縣羅東鎮義和里,公民黨,9,1,0.43%
