地區,政黨,號次,得票數,得票率
雲林縣四湖鄉,中國國民黨,10,1081,32.17%
雲林縣四湖鄉,張亞中等150人聯盟,11,20,0.60%
雲林縣四湖鄉,王廷興等20人聯盟,12,8,0.24%
雲林縣口湖鄉,台灣團結聯盟,1,350,8.23%
雲林縣口湖鄉,建國黨,2,31,0.73%
雲林縣口湖鄉,中國民眾黨,3,32,0.75%
雲林縣口湖鄉,無黨團結聯盟,4,16,0.38%
雲林縣口湖鄉,親民黨,5,208,4.89%
雲林縣口湖鄉,新黨,6,21,0.49%
雲林縣口湖鄉,農民黨,7,29,0.68%
雲林縣口湖鄉,民主進步黨,8,2242,52.71%
雲林縣口湖鄉,公民黨,9,33,0.78%
雲林縣口湖鄉,中國國民黨,10,1252,29.44%
雲林縣口湖鄉,張亞中等150人聯盟,11,26,0.61%
雲林縣口湖鄉,王廷興等20人聯盟,12,13,0.31%
雲林縣水林鄉,台灣團結聯盟,1,340,6.58%
雲林縣水林鄉,建國黨,2,16,0.31%
雲林縣水林鄉,中國民眾黨,3,26,0.50%
雲林縣水林鄉,無黨團結聯盟,4,19,0.37%
雲林縣水林鄉,親民黨,5,129,2.50%
雲林縣水林鄉,新黨,6,29,0.56%
雲林縣水林鄉,農民黨,7,43,0.83%
雲林縣水林鄉,民主進步黨,8,3564,69.01%
雲林縣水林鄉,公民黨,9,38,0.74%
雲林縣水林鄉,中國國民黨,10,921,17.83%
雲林縣水林鄉,張亞中等150人聯盟,11,30,0.58%
雲林縣水林鄉,王廷興等20人聯盟,12,10,0.19%
嘉義縣太保市,台灣團結聯盟,1,287,5.38%
嘉義縣太保市,建國黨,2,23,0.43%
嘉義縣太保市,中國民眾黨,3,56,1.05%
嘉義縣太保市,無黨團結聯盟,4,25,0.47%
嘉義縣太保市,親民黨,5,151,2.83%
嘉義縣太保市,新黨,6,18,0.34%
嘉義縣太保市,農民黨,7,51,0.96%
嘉義縣太保市,民主進步黨,8,2983,55.91%
嘉義縣太保市,公民黨,9,18,0.34%
嘉義縣太保市,中國國民黨,10,1648,30.89%
嘉義縣太保市,張亞中等150人聯盟,11,62,1.16%
嘉義縣太保市,王廷興等20人聯盟,12,13,0.24%
嘉義縣朴子市,台灣團結聯盟,1,501,5.75%
嘉義縣朴子市,建國黨,2,19,0.22%
嘉義縣朴子市,中國民眾黨,3,54,0.62%
嘉義縣朴子市,無黨團結聯盟,4,24,0.28%
嘉義縣朴子市,親民黨,5,434,4.98%
嘉義縣朴子市,新黨,6,14,0.16%
嘉義縣朴子市,農民黨,7,39,0.45%
嘉義縣朴子市,民主進步黨,8,5049,57.96%
嘉義縣朴子市,公民黨,9,22,0.25%
嘉義縣朴子市,中國國民黨,10,2492,28.60%
嘉義縣朴子市,張亞中等150人聯盟,11,57,0.65%
嘉義縣朴子市,王廷興等20人聯盟,12,7,0.08%
嘉義縣布袋鎮,台灣團結聯盟,1,319,5.29%
嘉義縣布袋鎮,建國黨,2,14,0.23%
嘉義縣布袋鎮,中國民眾黨,3,30,0.50%
嘉義縣布袋鎮,無黨團結聯盟,4,16,0.27%
嘉義縣布袋鎮,親民黨,5,182,3.02%
嘉義縣布袋鎮,新黨,6,14,0.23%
嘉義縣布袋鎮,農民黨,7,24,0.40%
嘉義縣布袋鎮,民主進步黨,8,2799,46.43%
嘉義縣布袋鎮,公民黨,9,14,0.23%
嘉義縣布袋鎮,中國國民黨,10,2559,42.44%
嘉義縣布袋鎮,張亞中等150人聯盟,11,41,0.68%
嘉義縣布袋鎮,王廷興等20人聯盟,12,17,0.28%
嘉義縣大林鎮,台灣團結聯盟,1,504,7.42%
嘉義縣大林鎮,建國黨,2,21,0.31%
嘉義縣大林鎮,中國民眾黨,3,44,0.65%
嘉義縣大林鎮,無黨團結聯盟,4,34,0.50%
嘉義縣大林鎮,親民黨,5,175,2.58%
嘉義縣大林鎮,新黨,6,25,0.37%
嘉義縣大林鎮,農民黨,7,50,0.74%
嘉義縣大林鎮,民主進步黨,8,3227,47.47%
嘉義縣大林鎮,公民黨,9,16,0.24%
嘉義縣大林鎮,中國國民黨,10,2650,38.99%
嘉義縣大林鎮,張亞中等150人聯盟,11,39,0.57%
嘉義縣大林鎮,王廷興等20人聯盟,12,11,0.16%
嘉義縣民雄鄉,台灣團結聯盟,1,1052,8.42%
嘉義縣民雄鄉,建國黨,2,27,0.22%
嘉義縣民雄鄉,中國民眾黨,3,106,0.85%
嘉義縣民雄鄉,無黨團結聯盟,4,146,1.17%
嘉義縣民雄鄉,親民黨,5,443,3.55%
嘉義縣民雄鄉,新黨,6,44,0.35%
嘉義縣民雄鄉,農民黨,7,105,0.84%
嘉義縣民雄鄉,民主進步黨,8,6202,49.66%
嘉義縣民雄鄉,公民黨,9,29,0.23%
嘉義縣民雄鄉,中國國民黨,10,4173,33.41%
嘉義縣民雄鄉,張亞中等150人聯盟,11,147,1.18%
嘉義縣民雄鄉,王廷興等20人聯盟,12,15,0.12%
嘉義縣溪口鄉,台灣團結聯盟,1,236,6.62%
嘉義縣溪口鄉,建國黨,2,9,0.25%
嘉義縣溪口鄉,中國民眾黨,3,29,0.81%
嘉義縣溪口鄉,無黨團結聯盟,4,49,1.37%
嘉義縣溪口鄉,親民黨,5,57,1.60%
嘉義縣溪口鄉,新黨,6,9,0.25%
嘉義縣溪口鄉,農民黨,7,32,0.90%
嘉義縣溪口鄉,民主進步黨,8,2383,66.88%
嘉義縣溪口鄉,公民黨,9,3,0.08%
嘉義縣溪口鄉,中國國民黨,10,732,20.54%
嘉義縣溪口鄉,張亞中等150人聯盟,11,11,0.31%
嘉義縣溪口鄉,王廷興等20人聯盟,12,14,0.39%
嘉義縣新港鄉,台灣團結聯盟,1,466,7.23%
嘉義縣新港鄉,建國黨,2,23,0.36%
嘉義縣新港鄉,中國民眾黨,3,51,0.79%
嘉義縣新港鄉,無黨團結聯盟,4,20,0.31%
嘉義縣新港鄉,親民黨,5,127,1.97%
嘉義縣新港鄉,新黨,6,16,0.25%
嘉義縣新港鄉,農民黨,7,51,0.79%
嘉義縣新港鄉,民主進步黨,8,4134,64.18%
嘉義縣新港鄉,公民黨,9,17,0.26%
嘉義縣新港鄉,中國國民黨,10,1466,22.76%
嘉義縣新港鄉,張亞中等150人聯盟,11,57,0.88%
嘉義縣新港鄉,王廷興等20人聯盟,12,14,0.22%
嘉義縣六腳鄉,台灣團結聯盟,1,353,6.62%
嘉義縣六腳鄉,建國黨,2,17,0.32%
嘉義縣六腳鄉,中國民眾黨,3,32,0.60%
嘉義縣六腳鄉,無黨團結聯盟,4,28,0.52%
嘉義縣六腳鄉,親民黨,5,255,4.78%
嘉義縣六腳鄉,新黨,6,28,0.52%
嘉義縣六腳鄉,農民黨,7,54,1.01%
嘉義縣六腳鄉,民主進步黨,8,3179,59.60%
嘉義縣六腳鄉,公民黨,9,18,0.34%
嘉義縣六腳鄉,中國國民黨,10,1342,25.16%
嘉義縣六腳鄉,張亞中等150人聯盟,11,19,0.36%
嘉義縣六腳鄉,王廷興等20人聯盟,12,9,0.17%
嘉義縣東石鄉,台灣團結聯盟,1,326,5.21%
嘉義縣東石鄉,建國黨,2,18,0.29%
嘉義縣東石鄉,中國民眾黨,3,28,0.45%
嘉義縣東石鄉,無黨團結聯盟,4,33,0.53%
嘉義縣東石鄉,親民黨,5,408,6.51%
嘉義縣東石鄉,新黨,6,11,0.18%
嘉義縣東石鄉,農民黨,7,37,0.59%
嘉義縣東石鄉,民主進步黨,8,2425,38.72%
嘉義縣東石鄉,公民黨,9,19,0.30%
嘉義縣東石鄉,中國國民黨,10,2906,46.39%
嘉義縣東石鄉,張亞中等150人聯盟,11,33,0.53%
嘉義縣東石鄉,王廷興等20人聯盟,12,19,0.30%
嘉義縣義竹鄉,台灣團結聯盟,1,213,4.20%
嘉義縣義竹鄉,建國黨,2,11,0.22%
嘉義縣義竹鄉,中國民眾黨,3,21,0.41%
嘉義縣義竹鄉,無黨團結聯盟,4,14,0.28%
嘉義縣義竹鄉,親民黨,5,90,1.78%
嘉義縣義竹鄉,新黨,6,13,0.26%
嘉義縣義竹鄉,農民黨,7,34,0.67%
嘉義縣義竹鄉,民主進步黨,8,2402,47.41%
嘉義縣義竹鄉,公民黨,9,25,0.49%
嘉義縣義竹鄉,中國國民黨,10,2216,43.74%
嘉義縣義竹鄉,張亞中等150人聯盟,11,14,0.28%
嘉義縣義竹鄉,王廷興等20人聯盟,12,13,0.26%
嘉義縣鹿草鄉,台灣團結聯盟,1,202,5.77%
嘉義縣鹿草鄉,建國黨,2,9,0.26%
嘉義縣鹿草鄉,中國民眾黨,3,21,0.60%
嘉義縣鹿草鄉,無黨團結聯盟,4,11,0.31%
嘉義縣鹿草鄉,親民黨,5,57,1.63%
嘉義縣鹿草鄉,新黨,6,12,0.34%
嘉義縣鹿草鄉,農民黨,7,24,0.69%
嘉義縣鹿草鄉,民主進步黨,8,2112,60.38%
嘉義縣鹿草鄉,公民黨,9,17,0.49%
嘉義縣鹿草鄉,中國國民黨,10,1012,28.93%
嘉義縣鹿草鄉,張亞中等150人聯盟,11,19,0.54%
嘉義縣鹿草鄉,王廷興等20人聯盟,12,2,0.06%
嘉義縣水上鄉,台灣團結聯盟,1,545,5.28%
嘉義縣水上鄉,建國黨,2,41,0.40%
嘉義縣水上鄉,中國民眾黨,3,96,0.93%
嘉義縣水上鄉,無黨團結聯盟,4,78,0.76%
嘉義縣水上鄉,親民黨,5,578,5.60%
嘉義縣水上鄉,新黨,6,24,0.23%
嘉義縣水上鄉,農民黨,7,103,1.00%
嘉義縣水上鄉,民主進步黨,8,4997,48.45%
嘉義縣水上鄉,公民黨,9,29,0.28%
嘉義縣水上鄉,中國國民黨,10,3731,36.17%
嘉義縣水上鄉,張亞中等150人聯盟,11,73,0.71%
嘉義縣水上鄉,王廷興等20人聯盟,12,20,0.19%
嘉義縣中埔鄉,台灣團結聯盟,1,435,6.05%
嘉義縣中埔鄉,建國黨,2,15,0.21%
嘉義縣中埔鄉,中國民眾黨,3,70,0.97%
嘉義縣中埔鄉,無黨團結聯盟,4,45,0.63%
嘉義縣中埔鄉,親民黨,5,282,3.92%
嘉義縣中埔鄉,新黨,6,14,0.19%
嘉義縣中埔鄉,農民黨,7,187,2.60%
嘉義縣中埔鄉,民主進步黨,8,3660,50.91%
嘉義縣中埔鄉,公民黨,9,20,0.28%
嘉義縣中埔鄉,中國國民黨,10,2408,33.49%
嘉義縣中埔鄉,張亞中等150人聯盟,11,49,0.68%
嘉義縣中埔鄉,王廷興等20人聯盟,12,5,0.07%
嘉義縣竹崎鄉,台灣團結聯盟,1,404,6.62%
嘉義縣竹崎鄉,建國黨,2,13,0.21%
嘉義縣竹崎鄉,中國民眾黨,3,48,0.79%
嘉義縣竹崎鄉,無黨團結聯盟,4,42,0.69%
嘉義縣竹崎鄉,親民黨,5,182,2.98%
嘉義縣竹崎鄉,新黨,6,20,0.33%
嘉義縣竹崎鄉,農民黨,7,133,2.18%
嘉義縣竹崎鄉,民主進步黨,8,3254,53.31%
嘉義縣竹崎鄉,公民黨,9,10,0.16%
嘉義縣竹崎鄉,中國國民黨,10,1952,31.98%
嘉義縣竹崎鄉,張亞中等150人聯盟,11,33,0.54%
嘉義縣竹崎鄉,王廷興等20人聯盟,12,13,0.21%
嘉義縣梅山鄉,台灣團結聯盟,1,235,6.56%
嘉義縣梅山鄉,建國黨,2,8,0.22%
嘉義縣梅山鄉,中國民眾黨,3,22,0.61%
嘉義縣梅山鄉,無黨團結聯盟,4,23,0.64%
嘉義縣梅山鄉,親民黨,5,137,3.82%
嘉義縣梅山鄉,新黨,6,9,0.25%
嘉義縣梅山鄉,農民黨,7,52,1.45%
嘉義縣梅山鄉,民主進步黨,8,1910,53.31%
嘉義縣梅山鄉,公民黨,9,6,0.17%
嘉義縣梅山鄉,中國國民黨,10,1156,32.25%
嘉義縣梅山鄉,張亞中等150人聯盟,11,22,0.61%
嘉義縣梅山鄉,王廷興等20人聯盟,12,4,0.11%
嘉義縣番路鄉,台灣團結聯盟,1,90,4.25%
嘉義縣番路鄉,建國黨,2,1,0.05%
嘉義縣番路鄉,中國民眾黨,3,14,0.66%
嘉義縣番路鄉,無黨團結聯盟,4,5,0.24%
嘉義縣番路鄉,親民黨,5,66,3.11%
嘉義縣番路鄉,新黨,6,5,0.24%
嘉義縣番路鄉,農民黨,7,219,10.34%
嘉義縣番路鄉,民主進步黨,8,978,46.15%
嘉義縣番路鄉,公民黨,9,10,0.47%
嘉義縣番路鄉,中國國民黨,10,716,33.79%
嘉義縣番路鄉,張亞中等150人聯盟,11,13,0.61%
嘉義縣番路鄉,王廷興等20人聯盟,12,2,0.09%
嘉義縣大埔鄉,台灣團結聯盟,1,21,2.97%
嘉義縣大埔鄉,建國黨,2,1,0.14%
嘉義縣大埔鄉,中國民眾黨,3,4,0.57%
嘉義縣大埔鄉,無黨團結聯盟,4,1,0.14%
嘉義縣大埔鄉,親民黨,5,25,3.54%
嘉義縣大埔鄉,新黨,6,6,0.85%
嘉義縣大埔鄉,農民黨,7,7,0.99%
嘉義縣大埔鄉,民主進步黨,8,159,22.52%
嘉義縣大埔鄉,公民黨,9,3,0.42%
嘉義縣大埔鄉,中國國民黨,10,474,67.15%
嘉義縣大埔鄉,張亞中等150人聯盟,11,5,0.71%
嘉義縣大埔鄉,王廷興等20人聯盟,12,0,0.00%
嘉義縣阿里山鄉,台灣團結聯盟,1,24,2.62%
嘉義縣阿里山鄉,建國黨,2,2,0.22%
嘉義縣阿里山鄉,中國民眾黨,3,26,2.84%
嘉義縣阿里山鄉,無黨團結聯盟,4,5,0.55%
嘉義縣阿里山鄉,親民黨,5,67,7.32%
嘉義縣阿里山鄉,新黨,6,1,0.11%
嘉義縣阿里山鄉,農民黨,7,17,1.86%
嘉義縣阿里山鄉,民主進步黨,8,234,25.57%
嘉義縣阿里山鄉,公民黨,9,5,0.55%
嘉義縣阿里山鄉,中國國民黨,10,529,57.81%
嘉義縣阿里山鄉,張亞中等150人聯盟,11,3,0.33%
嘉義縣阿里山鄉,王廷興等20人聯盟,12,2,0.22%
臺南縣新營市,台灣團結聯盟,1,880,6.56%
臺南縣新營市,建國黨,2,37,0.28%
臺南縣新營市,中國民眾黨,3,110,0.82%
臺南縣新營市,無黨團結聯盟,4,112,0.83%
臺南縣新營市,親民黨,5,623,4.64%
臺南縣新營市,新黨,6,41,0.31%
臺南縣新營市,農民黨,7,52,0.39%
臺南縣新營市,民主進步黨,8,6813,50.80%
臺南縣新營市,公民黨,9,30,0.22%
臺南縣新營市,中國國民黨,10,4574,34.10%
臺南縣新營市,張亞中等150人聯盟,11,116,0.86%
臺南縣新營市,王廷興等20人聯盟,12,26,0.19%
臺南縣鹽水鎮,台灣團結聯盟,1,353,6.51%
臺南縣鹽水鎮,建國黨,2,14,0.26%
臺南縣鹽水鎮,中國民眾黨,3,41,0.76%
臺南縣鹽水鎮,無黨團結聯盟,4,19,0.35%
臺南縣鹽水鎮,親民黨,5,144,2.66%
臺南縣鹽水鎮,新黨,6,26,0.48%
臺南縣鹽水鎮,農民黨,7,37,0.68%
臺南縣鹽水鎮,民主進步黨,8,3309,61.05%
臺南縣鹽水鎮,公民黨,9,26,0.48%
臺南縣鹽水鎮,中國國民黨,10,1401,25.85%
臺南縣鹽水鎮,張亞中等150人聯盟,11,30,0.55%
臺南縣鹽水鎮,王廷興等20人聯盟,12,20,0.37%
臺南縣白河鎮,台灣團結聯盟,1,380,5.48%
臺南縣白河鎮,建國黨,2,18,0.26%
臺南縣白河鎮,中國民眾黨,3,44,0.63%
臺南縣白河鎮,無黨團結聯盟,4,28,0.40%
臺南縣白河鎮,親民黨,5,206,2.97%
臺南縣白河鎮,新黨,6,35,0.50%
臺南縣白河鎮,農民黨,7,55,0.79%
臺南縣白河鎮,民主進步黨,8,4125,59.46%
臺南縣白河鎮,公民黨,9,30,0.43%
臺南縣白河鎮,中國國民黨,10,1968,28.36%
臺南縣白河鎮,張亞中等150人聯盟,11,30,0.43%
臺南縣白河鎮,王廷興等20人聯盟,12,20,0.29%
臺南縣柳營鄉,台灣團結聯盟,1,269,5.99%
臺南縣柳營鄉,建國黨,2,15,0.33%
臺南縣柳營鄉,中國民眾黨,3,41,0.91%
臺南縣柳營鄉,無黨團結聯盟,4,13,0.29%
臺南縣柳營鄉,親民黨,5,149,3.32%
臺南縣柳營鄉,新黨,6,15,0.33%
臺南縣柳營鄉,農民黨,7,39,0.87%
臺南縣柳營鄉,民主進步黨,8,2769,61.69%
臺南縣柳營鄉,公民黨,9,11,0.24%
臺南縣柳營鄉,中國國民黨,10,1142,25.43%
臺南縣柳營鄉,張亞中等150人聯盟,11,24,0.53%
臺南縣柳營鄉,王廷興等20人聯盟,12,3,0.07%
臺南縣後壁鄉,台灣團結聯盟,1,403,6.46%
臺南縣後壁鄉,建國黨,2,15,0.24%
臺南縣後壁鄉,中國民眾黨,3,44,0.71%
臺南縣後壁鄉,無黨團結聯盟,4,50,0.80%
臺南縣後壁鄉,親民黨,5,111,1.78%
臺南縣後壁鄉,新黨,6,38,0.61%
臺南縣後壁鄉,農民黨,7,39,0.63%
臺南縣後壁鄉,民主進步黨,8,4022,64.44%
臺南縣後壁鄉,公民黨,9,23,0.37%
臺南縣後壁鄉,中國國民黨,10,1442,23.11%
臺南縣後壁鄉,張亞中等150人聯盟,11,27,0.43%
臺南縣後壁鄉,王廷興等20人聯盟,12,26,0.42%
臺南縣東山鄉,台灣團結聯盟,1,232,5.87%
臺南縣東山鄉,建國黨,2,9,0.23%
臺南縣東山鄉,中國民眾黨,3,26,0.66%
臺南縣東山鄉,無黨團結聯盟,4,8,0.20%
臺南縣東山鄉,親民黨,5,113,2.86%
臺南縣東山鄉,新黨,6,22,0.56%
臺南縣東山鄉,農民黨,7,29,0.73%
臺南縣東山鄉,民主進步黨,8,2228,56.35%
臺南縣東山鄉,公民黨,9,17,0.43%
臺南縣東山鄉,中國國民黨,10,1233,31.18%
臺南縣東山鄉,張亞中等150人聯盟,11,23,0.58%
臺南縣東山鄉,王廷興等20人聯盟,12,14,0.35%
臺南縣麻豆鎮,台灣團結聯盟,1,574,5.69%
臺南縣麻豆鎮,建國黨,2,21,0.21%
臺南縣麻豆鎮,中國民眾黨,3,49,0.49%
臺南縣麻豆鎮,無黨團結聯盟,4,38,0.38%
臺南縣麻豆鎮,親民黨,5,190,1.88%
臺南縣麻豆鎮,新黨,6,33,0.33%
臺南縣麻豆鎮,農民黨,7,45,0.45%
臺南縣麻豆鎮,民主進步黨,8,7121,70.51%
臺南縣麻豆鎮,公民黨,9,31,0.31%
臺南縣麻豆鎮,中國國民黨,10,1935,19.17%
臺南縣麻豆鎮,張亞中等150人聯盟,11,48,0.48%
臺南縣麻豆鎮,王廷興等20人聯盟,12,10,0.10%
臺南縣下營鄉,台灣團結聯盟,1,316,5.95%
臺南縣下營鄉,建國黨,2,11,0.21%
臺南縣下營鄉,中國民眾黨,3,24,0.45%
臺南縣下營鄉,無黨團結聯盟,4,25,0.47%
臺南縣下營鄉,親民黨,5,128,2.41%
臺南縣下營鄉,新黨,6,19,0.36%
臺南縣下營鄉,農民黨,7,26,0.49%
臺南縣下營鄉,民主進步黨,8,3322,62.60%
臺南縣下營鄉,公民黨,9,13,0.24%
臺南縣下營鄉,中國國民黨,10,1360,25.63%
臺南縣下營鄉,張亞中等150人聯盟,11,55,1.04%
臺南縣下營鄉,王廷興等20人聯盟,12,8,0.15%
臺南縣六甲鄉,台灣團結聯盟,1,259,5.71%
臺南縣六甲鄉,建國黨,2,13,0.29%
臺南縣六甲鄉,中國民眾黨,3,40,0.88%
臺南縣六甲鄉,無黨團結聯盟,4,29,0.64%
臺南縣六甲鄉,親民黨,5,85,1.88%
臺南縣六甲鄉,新黨,6,16,0.35%
臺南縣六甲鄉,農民黨,7,26,0.57%
臺南縣六甲鄉,民主進步黨,8,2802,61.81%
臺南縣六甲鄉,公民黨,9,13,0.29%
臺南縣六甲鄉,中國國民黨,10,1223,26.98%
臺南縣六甲鄉,張亞中等150人聯盟,11,23,0.51%
臺南縣六甲鄉,王廷興等20人聯盟,12,4,0.09%
臺南縣官田鄉,台灣團結聯盟,1,206,3.97%
臺南縣官田鄉,建國黨,2,5,0.10%
臺南縣官田鄉,中國民眾黨,3,42,0.81%
臺南縣官田鄉,無黨團結聯盟,4,40,0.77%
臺南縣官田鄉,親民黨,5,180,3.47%
臺南縣官田鄉,新黨,6,20,0.39%
臺南縣官田鄉,農民黨,7,29,0.56%
臺南縣官田鄉,民主進步黨,8,3174,61.23%
臺南縣官田鄉,公民黨,9,9,0.17%
臺南縣官田鄉,中國國民黨,10,1455,28.07%
臺南縣官田鄉,張亞中等150人聯盟,11,23,0.44%
臺南縣官田鄉,王廷興等20人聯盟,12,1,0.02%
臺南縣大內鄉,台灣團結聯盟,1,109,4.68%
臺南縣大內鄉,建國黨,2,6,0.26%
臺南縣大內鄉,中國民眾黨,3,15,0.64%
臺南縣大內鄉,無黨團結聯盟,4,10,0.43%
臺南縣大內鄉,親民黨,5,42,1.80%
臺南縣大內鄉,新黨,6,16,0.69%
臺南縣大內鄉,農民黨,7,18,0.77%
臺南縣大內鄉,民主進步黨,8,1376,59.14%
臺南縣大內鄉,公民黨,9,10,0.43%
臺南縣大內鄉,中國國民黨,10,712,30.60%
臺南縣大內鄉,張亞中等150人聯盟,11,10,0.43%
臺南縣大內鄉,王廷興等20人聯盟,12,3,0.13%
臺南縣佳里鎮,台灣團結聯盟,1,589,5.45%
臺南縣佳里鎮,建國黨,2,27,0.25%
臺南縣佳里鎮,中國民眾黨,3,77,0.71%
臺南縣佳里鎮,無黨團結聯盟,4,30,0.28%
臺南縣佳里鎮,親民黨,5,279,2.58%
臺南縣佳里鎮,新黨,6,38,0.35%
臺南縣佳里鎮,農民黨,7,42,0.39%
臺南縣佳里鎮,民主進步黨,8,6540,60.52%
臺南縣佳里鎮,公民黨,9,14,0.13%
臺南縣佳里鎮,中國國民黨,10,3106,28.74%
臺南縣佳里鎮,張亞中等150人聯盟,11,52,0.48%
臺南縣佳里鎮,王廷興等20人聯盟,12,13,0.12%
臺南縣學甲鎮,台灣團結聯盟,1,370,6.59%
臺南縣學甲鎮,建國黨,2,12,0.21%
臺南縣學甲鎮,中國民眾黨,3,32,0.57%
臺南縣學甲鎮,無黨團結聯盟,4,65,1.16%
臺南縣學甲鎮,親民黨,5,112,1.99%
臺南縣學甲鎮,新黨,6,17,0.30%
臺南縣學甲鎮,農民黨,7,32,0.57%
臺南縣學甲鎮,民主進步黨,8,3489,62.12%
臺南縣學甲鎮,公民黨,9,8,0.14%
臺南縣學甲鎮,中國國民黨,10,1442,25.67%
臺南縣學甲鎮,張亞中等150人聯盟,11,24,0.43%
臺南縣學甲鎮,王廷興等20人聯盟,12,14,0.25%
臺南縣西港鄉,台灣團結聯盟,1,243,4.93%
臺南縣西港鄉,建國黨,2,11,0.22%
臺南縣西港鄉,中國民眾黨,3,27,0.55%
臺南縣西港鄉,無黨團結聯盟,4,9,0.18%
臺南縣西港鄉,親民黨,5,69,1.40%
臺南縣西港鄉,新黨,6,18,0.36%
臺南縣西港鄉,農民黨,7,23,0.47%
臺南縣西港鄉,民主進步黨,8,3217,65.22%
臺南縣西港鄉,公民黨,9,12,0.24%
臺南縣西港鄉,中國國民黨,10,1265,25.64%
臺南縣西港鄉,張亞中等150人聯盟,11,30,0.61%
臺南縣西港鄉,王廷興等20人聯盟,12,9,0.18%
臺南縣七股鄉,台灣團結聯盟,1,275,5.13%
臺南縣七股鄉,建國黨,2,20,0.37%
臺南縣七股鄉,中國民眾黨,3,36,0.67%
臺南縣七股鄉,無黨團結聯盟,4,20,0.37%
臺南縣七股鄉,親民黨,5,124,2.31%
臺南縣七股鄉,新黨,6,24,0.45%
臺南縣七股鄉,農民黨,7,44,0.82%
臺南縣七股鄉,民主進步黨,8,3170,59.08%
臺南縣七股鄉,公民黨,9,24,0.45%
臺南縣七股鄉,中國國民黨,10,1588,29.60%
臺南縣七股鄉,張亞中等150人聯盟,11,23,0.43%
臺南縣七股鄉,王廷興等20人聯盟,12,17,0.32%
臺南縣將軍鄉,台灣團結聯盟,1,323,7.59%
臺南縣將軍鄉,建國黨,2,12,0.28%
臺南縣將軍鄉,中國民眾黨,3,32,0.75%
臺南縣將軍鄉,無黨團結聯盟,4,26,0.61%
臺南縣將軍鄉,親民黨,5,75,1.76%
臺南縣將軍鄉,新黨,6,11,0.26%
臺南縣將軍鄉,農民黨,7,24,0.56%
臺南縣將軍鄉,民主進步黨,8,2827,66.43%
臺南縣將軍鄉,公民黨,9,21,0.49%
臺南縣將軍鄉,中國國民黨,10,878,20.63%
臺南縣將軍鄉,張亞中等150人聯盟,11,22,0.52%
臺南縣將軍鄉,王廷興等20人聯盟,12,5,0.12%
臺南縣北門鄉,台灣團結聯盟,1,112,5.28%
臺南縣北門鄉,建國黨,2,9,0.42%
臺南縣北門鄉,中國民眾黨,3,13,0.61%
臺南縣北門鄉,無黨團結聯盟,4,86,4.05%
臺南縣北門鄉,親民黨,5,59,2.78%
臺南縣北門鄉,新黨,6,7,0.33%
臺南縣北門鄉,農民黨,7,11,0.52%
臺南縣北門鄉,民主進步黨,8,1107,52.21%
臺南縣北門鄉,公民黨,9,9,0.42%
臺南縣北門鄉,中國國民黨,10,696,32.81%
臺南縣北門鄉,張亞中等150人聯盟,11,7,0.33%
臺南縣北門鄉,王廷興等20人聯盟,12,5,0.24%
臺南縣新化鎮,台灣團結聯盟,1,501,6.30%
臺南縣新化鎮,建國黨,2,34,0.43%
臺南縣新化鎮,中國民眾黨,3,70,0.88%
臺南縣新化鎮,無黨團結聯盟,4,56,0.70%
臺南縣新化鎮,親民黨,5,308,3.87%
臺南縣新化鎮,新黨,6,32,0.40%
臺南縣新化鎮,農民黨,7,52,0.65%
臺南縣新化鎮,民主進步黨,8,3751,47.20%
臺南縣新化鎮,公民黨,9,27,0.34%
臺南縣新化鎮,中國國民黨,10,3037,38.21%
臺南縣新化鎮,張亞中等150人聯盟,11,66,0.83%
臺南縣新化鎮,王廷興等20人聯盟,12,15,0.19%
臺南縣善化鎮,台灣團結聯盟,1,465,5.66%
臺南縣善化鎮,建國黨,2,27,0.33%
臺南縣善化鎮,中國民眾黨,3,68,0.83%
臺南縣善化鎮,無黨團結聯盟,4,32,0.39%
臺南縣善化鎮,親民黨,5,168,2.04%
臺南縣善化鎮,新黨,6,39,0.47%
臺南縣善化鎮,農民黨,7,47,0.57%
臺南縣善化鎮,民主進步黨,8,4981,60.60%
臺南縣善化鎮,公民黨,9,30,0.36%
臺南縣善化鎮,中國國民黨,10,2260,27.49%
臺南縣善化鎮,張亞中等150人聯盟,11,63,0.77%
臺南縣善化鎮,王廷興等20人聯盟,12,40,0.49%
臺南縣新市鄉,台灣團結聯盟,1,372,6.47%
臺南縣新市鄉,建國黨,2,16,0.28%
臺南縣新市鄉,中國民眾黨,3,40,0.70%
臺南縣新市鄉,無黨團結聯盟,4,49,0.85%
臺南縣新市鄉,親民黨,5,171,2.97%
臺南縣新市鄉,新黨,6,15,0.26%
臺南縣新市鄉,農民黨,7,43,0.75%
臺南縣新市鄉,民主進步黨,8,3301,57.35%
臺南縣新市鄉,公民黨,9,9,0.16%
臺南縣新市鄉,中國國民黨,10,1692,29.41%
臺南縣新市鄉,張亞中等150人聯盟,11,40,0.70%
臺南縣新市鄉,王廷興等20人聯盟,12,6,0.10%
臺南縣安定鄉,台灣團結聯盟,1,347,6.24%
臺南縣安定鄉,建國黨,2,20,0.36%
臺南縣安定鄉,中國民眾黨,3,31,0.56%
臺南縣安定鄉,無黨團結聯盟,4,22,0.40%
臺南縣安定鄉,親民黨,5,111,2.00%
