地區,政黨,號次,得票數,得票率
雲林縣莿桐鄉,紅黨,11,57,0.41%
雲林縣莿桐鄉,客家黨,12,30,0.21%
雲林縣林內鄉,公民黨,1,90,0.99%
雲林縣林內鄉,制憲聯盟,2,108,1.19%
雲林縣林內鄉,台灣團結聯盟,3,480,5.29%
雲林縣林內鄉,第三社會黨,4,39,0.43%
雲林縣林內鄉,民主進步黨,5,3447,38.04%
雲林縣林內鄉,新黨,6,166,1.83%
雲林縣林內鄉,綠黨,7,37,0.40%
雲林縣林內鄉,台灣農民黨,8,137,1.51%
雲林縣林內鄉,無黨團結聯盟,9,63,0.69%
雲林縣林內鄉,中國國民黨,10,4396,48.51%
雲林縣林內鄉,紅黨,11,57,0.62%
雲林縣林內鄉,客家黨,12,41,0.45%
雲林縣斗六市,公民黨,1,259,0.56%
雲林縣斗六市,制憲聯盟,2,348,0.76%
雲林縣斗六市,台灣團結聯盟,3,1965,4.29%
雲林縣斗六市,第三社會黨,4,273,0.59%
雲林縣斗六市,民主進步黨,5,16310,35.66%
雲林縣斗六市,新黨,6,1001,2.18%
雲林縣斗六市,綠黨,7,261,0.57%
雲林縣斗六市,台灣農民黨,8,580,1.26%
雲林縣斗六市,無黨團結聯盟,9,400,0.87%
雲林縣斗六市,中國國民黨,10,23878,52.21%
雲林縣斗六市,紅黨,11,359,0.78%
雲林縣斗六市,客家黨,12,95,0.20%
雲林縣大埤鄉,公民黨,1,96,1.06%
雲林縣大埤鄉,制憲聯盟,2,133,1.47%
雲林縣大埤鄉,台灣團結聯盟,3,517,5.72%
雲林縣大埤鄉,第三社會黨,4,59,0.65%
雲林縣大埤鄉,民主進步黨,5,3862,42.79%
雲林縣大埤鄉,新黨,6,153,1.69%
雲林縣大埤鄉,綠黨,7,50,0.55%
雲林縣大埤鄉,台灣農民黨,8,168,1.86%
雲林縣大埤鄉,無黨團結聯盟,9,71,0.78%
雲林縣大埤鄉,中國國民黨,10,3819,42.32%
雲林縣大埤鄉,紅黨,11,71,0.78%
雲林縣大埤鄉,客家黨,12,25,0.27%
雲林縣斗南鎮,公民黨,1,178,0.85%
雲林縣斗南鎮,制憲聯盟,2,227,1.08%
雲林縣斗南鎮,台灣團結聯盟,3,1142,5.47%
雲林縣斗南鎮,第三社會黨,4,114,0.54%
雲林縣斗南鎮,民主進步黨,5,8328,39.90%
雲林縣斗南鎮,新黨,6,429,2.05%
雲林縣斗南鎮,綠黨,7,106,0.50%
雲林縣斗南鎮,台灣農民黨,8,284,1.36%
雲林縣斗南鎮,無黨團結聯盟,9,151,0.72%
雲林縣斗南鎮,中國國民黨,10,9727,46.60%
雲林縣斗南鎮,紅黨,11,137,0.65%
雲林縣斗南鎮,客家黨,12,46,0.22%
雲林縣古坑鄉,公民黨,1,134,0.97%
雲林縣古坑鄉,制憲聯盟,2,179,1.30%
雲林縣古坑鄉,台灣團結聯盟,3,578,4.21%
雲林縣古坑鄉,第三社會黨,4,87,0.63%
雲林縣古坑鄉,民主進步黨,5,6114,44.57%
雲林縣古坑鄉,新黨,6,270,1.96%
雲林縣古坑鄉,綠黨,7,64,0.46%
雲林縣古坑鄉,台灣農民黨,8,255,1.85%
雲林縣古坑鄉,無黨團結聯盟,9,140,1.02%
雲林縣古坑鄉,中國國民黨,10,5772,42.08%
雲林縣古坑鄉,紅黨,11,87,0.63%
雲林縣古坑鄉,客家黨,12,35,0.25%
嘉義縣六腳鄉,公民黨,1,213,1.62%
嘉義縣六腳鄉,制憲聯盟,2,171,1.30%
嘉義縣六腳鄉,台灣團結聯盟,3,605,4.61%
嘉義縣六腳鄉,第三社會黨,4,47,0.35%
嘉義縣六腳鄉,民主進步黨,5,6921,52.75%
嘉義縣六腳鄉,新黨,6,79,0.60%
嘉義縣六腳鄉,綠黨,7,45,0.34%
嘉義縣六腳鄉,台灣農民黨,8,170,1.29%
嘉義縣六腳鄉,無黨團結聯盟,9,75,0.57%
嘉義縣六腳鄉,中國國民黨,10,4692,35.76%
嘉義縣六腳鄉,紅黨,11,65,0.49%
嘉義縣六腳鄉,客家黨,12,36,0.27%
嘉義縣東石鄉,公民黨,1,200,1.38%
嘉義縣東石鄉,制憲聯盟,2,159,1.09%
嘉義縣東石鄉,台灣團結聯盟,3,517,3.57%
嘉義縣東石鄉,第三社會黨,4,59,0.40%
嘉義縣東石鄉,民主進步黨,5,6247,43.20%
嘉義縣東石鄉,新黨,6,78,0.53%
嘉義縣東石鄉,綠黨,7,40,0.27%
嘉義縣東石鄉,台灣農民黨,8,105,0.72%
嘉義縣東石鄉,無黨團結聯盟,9,80,0.55%
嘉義縣東石鄉,中國國民黨,10,6840,47.30%
嘉義縣東石鄉,紅黨,11,88,0.60%
嘉義縣東石鄉,客家黨,12,45,0.31%
嘉義縣朴子市,公民黨,1,262,1.31%
嘉義縣朴子市,制憲聯盟,2,129,0.64%
嘉義縣朴子市,台灣團結聯盟,3,919,4.62%
嘉義縣朴子市,第三社會黨,4,105,0.52%
嘉義縣朴子市,民主進步黨,5,9646,48.56%
嘉義縣朴子市,新黨,6,217,1.09%
嘉義縣朴子市,綠黨,7,93,0.46%
嘉義縣朴子市,台灣農民黨,8,175,0.88%
嘉義縣朴子市,無黨團結聯盟,9,125,0.62%
嘉義縣朴子市,中國國民黨,10,8023,40.39%
嘉義縣朴子市,紅黨,11,123,0.61%
嘉義縣朴子市,客家黨,12,43,0.21%
嘉義縣太保市,公民黨,1,211,1.34%
嘉義縣太保市,制憲聯盟,2,151,0.96%
嘉義縣太保市,台灣團結聯盟,3,656,4.18%
嘉義縣太保市,第三社會黨,4,88,0.56%
嘉義縣太保市,民主進步黨,5,6842,43.69%
嘉義縣太保市,新黨,6,138,0.88%
嘉義縣太保市,綠黨,7,84,0.53%
嘉義縣太保市,台灣農民黨,8,196,1.25%
嘉義縣太保市,無黨團結聯盟,9,118,0.75%
嘉義縣太保市,中國國民黨,10,7020,44.82%
嘉義縣太保市,紅黨,11,111,0.70%
嘉義縣太保市,客家黨,12,45,0.28%
嘉義縣布袋鎮,公民黨,1,178,1.09%
嘉義縣布袋鎮,制憲聯盟,2,147,0.90%
嘉義縣布袋鎮,台灣團結聯盟,3,740,4.56%
嘉義縣布袋鎮,第三社會黨,4,65,0.40%
嘉義縣布袋鎮,民主進步黨,5,6812,42.05%
嘉義縣布袋鎮,新黨,6,126,0.77%
嘉義縣布袋鎮,綠黨,7,69,0.42%
嘉義縣布袋鎮,台灣農民黨,8,103,0.63%
嘉義縣布袋鎮,無黨團結聯盟,9,114,0.70%
嘉義縣布袋鎮,中國國民黨,10,7684,47.43%
嘉義縣布袋鎮,紅黨,11,124,0.76%
嘉義縣布袋鎮,客家黨,12,36,0.22%
嘉義縣義竹鄉,公民黨,1,135,1.10%
嘉義縣義竹鄉,制憲聯盟,2,111,0.91%
嘉義縣義竹鄉,台灣團結聯盟,3,526,4.31%
嘉義縣義竹鄉,第三社會黨,4,58,0.47%
嘉義縣義竹鄉,民主進步黨,5,5497,45.10%
嘉義縣義竹鄉,新黨,6,85,0.69%
嘉義縣義竹鄉,綠黨,7,65,0.53%
嘉義縣義竹鄉,台灣農民黨,8,125,1.02%
嘉義縣義竹鄉,無黨團結聯盟,9,77,0.63%
嘉義縣義竹鄉,中國國民黨,10,5398,44.29%
嘉義縣義竹鄉,紅黨,11,72,0.59%
嘉義縣義竹鄉,客家黨,12,37,0.30%
嘉義縣鹿草鄉,公民黨,1,155,1.70%
嘉義縣鹿草鄉,制憲聯盟,2,96,1.05%
嘉義縣鹿草鄉,台灣團結聯盟,3,416,4.57%
嘉義縣鹿草鄉,第三社會黨,4,42,0.46%
嘉義縣鹿草鄉,民主進步黨,5,4311,47.43%
嘉義縣鹿草鄉,新黨,6,56,0.61%
嘉義縣鹿草鄉,綠黨,7,33,0.36%
嘉義縣鹿草鄉,台灣農民黨,8,127,1.39%
嘉義縣鹿草鄉,無黨團結聯盟,9,56,0.61%
嘉義縣鹿草鄉,中國國民黨,10,3727,41.00%
嘉義縣鹿草鄉,紅黨,11,45,0.49%
嘉義縣鹿草鄉,客家黨,12,25,0.27%
嘉義縣水上鄉,公民黨,1,252,0.98%
嘉義縣水上鄉,制憲聯盟,2,239,0.93%
嘉義縣水上鄉,台灣團結聯盟,3,1036,4.06%
嘉義縣水上鄉,第三社會黨,4,111,0.43%
嘉義縣水上鄉,民主進步黨,5,10869,42.69%
嘉義縣水上鄉,新黨,6,356,1.39%
嘉義縣水上鄉,綠黨,7,137,0.53%
嘉義縣水上鄉,台灣農民黨,8,276,1.08%
嘉義縣水上鄉,無黨團結聯盟,9,196,0.76%
嘉義縣水上鄉,中國國民黨,10,11713,46.01%
嘉義縣水上鄉,紅黨,11,184,0.72%
嘉義縣水上鄉,客家黨,12,87,0.34%
嘉義縣溪口鄉,公民黨,1,122,1.78%
嘉義縣溪口鄉,制憲聯盟,2,21,0.30%
嘉義縣溪口鄉,台灣團結聯盟,3,339,4.96%
嘉義縣溪口鄉,第三社會黨,4,35,0.51%
嘉義縣溪口鄉,民主進步黨,5,3954,57.89%
嘉義縣溪口鄉,新黨,6,37,0.54%
嘉義縣溪口鄉,綠黨,7,26,0.38%
嘉義縣溪口鄉,台灣農民黨,8,87,1.27%
嘉義縣溪口鄉,無黨團結聯盟,9,49,0.71%
嘉義縣溪口鄉,中國國民黨,10,2115,30.96%
嘉義縣溪口鄉,紅黨,11,35,0.51%
嘉義縣溪口鄉,客家黨,12,10,0.14%
嘉義縣大林鎮,公民黨,1,160,1.14%
嘉義縣大林鎮,制憲聯盟,2,34,0.24%
嘉義縣大林鎮,台灣團結聯盟,3,620,4.43%
嘉義縣大林鎮,第三社會黨,4,43,0.30%
嘉義縣大林鎮,民主進步黨,5,6373,45.53%
嘉義縣大林鎮,新黨,6,156,1.11%
嘉義縣大林鎮,綠黨,7,56,0.40%
嘉義縣大林鎮,台灣農民黨,8,143,1.02%
嘉義縣大林鎮,無黨團結聯盟,9,105,0.75%
嘉義縣大林鎮,中國國民黨,10,6223,44.46%
嘉義縣大林鎮,紅黨,11,58,0.41%
嘉義縣大林鎮,客家黨,12,24,0.17%
嘉義縣梅山鄉,公民黨,1,135,1.56%
嘉義縣梅山鄉,制憲聯盟,2,28,0.32%
嘉義縣梅山鄉,台灣團結聯盟,3,350,4.04%
嘉義縣梅山鄉,第三社會黨,4,36,0.41%
嘉義縣梅山鄉,民主進步黨,5,3946,45.62%
嘉義縣梅山鄉,新黨,6,60,0.69%
嘉義縣梅山鄉,綠黨,7,28,0.32%
嘉義縣梅山鄉,台灣農民黨,8,104,1.20%
嘉義縣梅山鄉,無黨團結聯盟,9,42,0.48%
嘉義縣梅山鄉,中國國民黨,10,3870,44.74%
嘉義縣梅山鄉,紅黨,11,35,0.40%
嘉義縣梅山鄉,客家黨,12,15,0.17%
嘉義縣新港鄉,公民黨,1,192,1.47%
嘉義縣新港鄉,制憲聯盟,2,39,0.29%
嘉義縣新港鄉,台灣團結聯盟,3,518,3.97%
嘉義縣新港鄉,第三社會黨,4,59,0.45%
嘉義縣新港鄉,民主進步黨,5,7709,59.09%
嘉義縣新港鄉,新黨,6,97,0.74%
嘉義縣新港鄉,綠黨,7,61,0.46%
嘉義縣新港鄉,台灣農民黨,8,213,1.63%
嘉義縣新港鄉,無黨團結聯盟,9,68,0.52%
嘉義縣新港鄉,中國國民黨,10,4021,30.82%
嘉義縣新港鄉,紅黨,11,50,0.38%
嘉義縣新港鄉,客家黨,12,19,0.14%
嘉義縣民雄鄉,公民黨,1,274,0.92%
嘉義縣民雄鄉,制憲聯盟,2,82,0.27%
嘉義縣民雄鄉,台灣團結聯盟,3,1546,5.23%
嘉義縣民雄鄉,第三社會黨,4,123,0.41%
嘉義縣民雄鄉,民主進步黨,5,13124,44.40%
嘉義縣民雄鄉,新黨,6,366,1.23%
嘉義縣民雄鄉,綠黨,7,164,0.55%
嘉義縣民雄鄉,台灣農民黨,8,283,0.95%
嘉義縣民雄鄉,無黨團結聯盟,9,251,0.84%
嘉義縣民雄鄉,中國國民黨,10,13095,44.30%
嘉義縣民雄鄉,紅黨,11,187,0.63%
嘉義縣民雄鄉,客家黨,12,61,0.20%
嘉義縣竹崎鄉,公民黨,1,191,1.25%
嘉義縣竹崎鄉,制憲聯盟,2,44,0.28%
嘉義縣竹崎鄉,台灣團結聯盟,3,666,4.36%
嘉義縣竹崎鄉,第三社會黨,4,73,0.47%
嘉義縣竹崎鄉,民主進步黨,5,7535,49.36%
嘉義縣竹崎鄉,新黨,6,105,0.68%
嘉義縣竹崎鄉,綠黨,7,65,0.42%
嘉義縣竹崎鄉,台灣農民黨,8,198,1.29%
嘉義縣竹崎鄉,無黨團結聯盟,9,87,0.57%
嘉義縣竹崎鄉,中國國民黨,10,6195,40.58%
嘉義縣竹崎鄉,紅黨,11,75,0.49%
嘉義縣竹崎鄉,客家黨,12,29,0.19%
嘉義縣中埔鄉,公民黨,1,216,1.25%
嘉義縣中埔鄉,制憲聯盟,2,45,0.26%
嘉義縣中埔鄉,台灣團結聯盟,3,666,3.85%
嘉義縣中埔鄉,第三社會黨,4,67,0.38%
嘉義縣中埔鄉,民主進步黨,5,7927,45.91%
嘉義縣中埔鄉,新黨,6,206,1.19%
嘉義縣中埔鄉,綠黨,7,65,0.37%
嘉義縣中埔鄉,台灣農民黨,8,205,1.18%
嘉義縣中埔鄉,無黨團結聯盟,9,115,0.66%
嘉義縣中埔鄉,中國國民黨,10,7613,44.09%
嘉義縣中埔鄉,紅黨,11,85,0.49%
嘉義縣中埔鄉,客家黨,12,56,0.32%
嘉義縣番路鄉,公民黨,1,73,1.53%
嘉義縣番路鄉,制憲聯盟,2,10,0.20%
嘉義縣番路鄉,台灣團結聯盟,3,176,3.69%
嘉義縣番路鄉,第三社會黨,4,14,0.29%
嘉義縣番路鄉,民主進步黨,5,2277,47.77%
嘉義縣番路鄉,新黨,6,54,1.13%
嘉義縣番路鄉,綠黨,7,16,0.33%
嘉義縣番路鄉,台灣農民黨,8,41,0.86%
嘉義縣番路鄉,無黨團結聯盟,9,32,0.67%
嘉義縣番路鄉,中國國民黨,10,2049,42.99%
嘉義縣番路鄉,紅黨,11,17,0.35%
嘉義縣番路鄉,客家黨,12,7,0.14%
嘉義縣阿里山鄉,公民黨,1,16,0.72%
嘉義縣阿里山鄉,制憲聯盟,2,9,0.41%
嘉義縣阿里山鄉,台灣團結聯盟,3,121,5.51%
嘉義縣阿里山鄉,第三社會黨,4,5,0.22%
嘉義縣阿里山鄉,民主進步黨,5,370,16.86%
嘉義縣阿里山鄉,新黨,6,17,0.77%
嘉義縣阿里山鄉,綠黨,7,8,0.36%
嘉義縣阿里山鄉,台灣農民黨,8,17,0.77%
嘉義縣阿里山鄉,無黨團結聯盟,9,23,1.04%
嘉義縣阿里山鄉,中國國民黨,10,1591,72.51%
嘉義縣阿里山鄉,紅黨,11,15,0.68%
嘉義縣阿里山鄉,客家黨,12,2,0.09%
嘉義縣大埔鄉,公民黨,1,18,1.38%
嘉義縣大埔鄉,制憲聯盟,2,4,0.30%
嘉義縣大埔鄉,台灣團結聯盟,3,26,1.99%
嘉義縣大埔鄉,第三社會黨,4,3,0.23%
嘉義縣大埔鄉,民主進步黨,5,422,32.43%
嘉義縣大埔鄉,新黨,6,18,1.38%
嘉義縣大埔鄉,綠黨,7,5,0.38%
嘉義縣大埔鄉,台灣農民黨,8,6,0.46%
嘉義縣大埔鄉,無黨團結聯盟,9,2,0.15%
嘉義縣大埔鄉,中國國民黨,10,789,60.64%
嘉義縣大埔鄉,紅黨,11,5,0.38%
嘉義縣大埔鄉,客家黨,12,3,0.23%
臺南縣後壁鄉,公民黨,1,248,1.99%
臺南縣後壁鄉,制憲聯盟,2,50,0.40%
臺南縣後壁鄉,台灣團結聯盟,3,495,3.98%
臺南縣後壁鄉,第三社會黨,4,47,0.37%
臺南縣後壁鄉,民主進步黨,5,7076,56.97%
臺南縣後壁鄉,新黨,6,103,0.82%
臺南縣後壁鄉,綠黨,7,51,0.41%
臺南縣後壁鄉,台灣農民黨,8,147,1.18%
臺南縣後壁鄉,無黨團結聯盟,9,50,0.40%
臺南縣後壁鄉,中國國民黨,10,4073,32.79%
臺南縣後壁鄉,紅黨,11,60,0.48%
臺南縣後壁鄉,客家黨,12,19,0.15%
臺南縣白河鎮,公民黨,1,226,1.57%
臺南縣白河鎮,制憲聯盟,2,23,0.16%
臺南縣白河鎮,台灣團結聯盟,3,541,3.76%
臺南縣白河鎮,第三社會黨,4,54,0.37%
臺南縣白河鎮,民主進步黨,5,7363,51.25%
臺南縣白河鎮,新黨,6,124,0.86%
臺南縣白河鎮,綠黨,7,62,0.43%
臺南縣白河鎮,台灣農民黨,8,144,1.00%
臺南縣白河鎮,無黨團結聯盟,9,67,0.46%
臺南縣白河鎮,中國國民黨,10,5658,39.38%
臺南縣白河鎮,紅黨,11,72,0.50%
臺南縣白河鎮,客家黨,12,32,0.22%
臺南縣北門鄉,公民黨,1,64,1.23%
臺南縣北門鄉,制憲聯盟,2,8,0.15%
臺南縣北門鄉,台灣團結聯盟,3,196,3.77%
臺南縣北門鄉,第三社會黨,4,17,0.32%
臺南縣北門鄉,民主進步黨,5,2620,50.42%
臺南縣北門鄉,新黨,6,32,0.61%
臺南縣北門鄉,綠黨,7,16,0.30%
臺南縣北門鄉,台灣農民黨,8,31,0.59%
臺南縣北門鄉,無黨團結聯盟,9,22,0.42%
臺南縣北門鄉,中國國民黨,10,2157,41.51%
臺南縣北門鄉,紅黨,11,23,0.44%
臺南縣北門鄉,客家黨,12,10,0.19%
臺南縣學甲鎮,公民黨,1,121,1.01%
臺南縣學甲鎮,制憲聯盟,2,23,0.19%
臺南縣學甲鎮,台灣團結聯盟,3,445,3.73%
臺南縣學甲鎮,第三社會黨,4,36,0.30%
臺南縣學甲鎮,民主進步黨,5,7081,59.41%
臺南縣學甲鎮,新黨,6,63,0.52%
臺南縣學甲鎮,綠黨,7,52,0.43%
臺南縣學甲鎮,台灣農民黨,8,88,0.73%
臺南縣學甲鎮,無黨團結聯盟,9,46,0.38%
臺南縣學甲鎮,中國國民黨,10,3913,32.83%
臺南縣學甲鎮,紅黨,11,37,0.31%
臺南縣學甲鎮,客家黨,12,13,0.10%
臺南縣鹽水鎮,公民黨,1,171,1.39%
臺南縣鹽水鎮,制憲聯盟,2,35,0.28%
臺南縣鹽水鎮,台灣團結聯盟,3,488,3.97%
臺南縣鹽水鎮,第三社會黨,4,51,0.41%
臺南縣鹽水鎮,民主進步黨,5,6653,54.23%
臺南縣鹽水鎮,新黨,6,120,0.97%
臺南縣鹽水鎮,綠黨,7,57,0.46%
臺南縣鹽水鎮,台灣農民黨,8,90,0.73%
臺南縣鹽水鎮,無黨團結聯盟,9,72,0.58%
臺南縣鹽水鎮,中國國民黨,10,4446,36.24%
臺南縣鹽水鎮,紅黨,11,60,0.48%
臺南縣鹽水鎮,客家黨,12,25,0.20%
臺南縣新營市,公民黨,1,211,0.65%
臺南縣新營市,制憲聯盟,2,69,0.21%
臺南縣新營市,台灣團結聯盟,3,1262,3.90%
臺南縣新營市,第三社會黨,4,130,0.40%
臺南縣新營市,民主進步黨,5,14418,44.55%
臺南縣新營市,新黨,6,535,1.65%
臺南縣新營市,綠黨,7,157,0.48%
臺南縣新營市,台灣農民黨,8,165,0.50%
臺南縣新營市,無黨團結聯盟,9,211,0.65%
臺南縣新營市,中國國民黨,10,14930,46.14%
臺南縣新營市,紅黨,11,223,0.68%
臺南縣新營市,客家黨,12,47,0.14%
臺南縣柳營鄉,公民黨,1,138,1.41%
臺南縣柳營鄉,制憲聯盟,2,26,0.26%
臺南縣柳營鄉,台灣團結聯盟,3,368,3.77%
臺南縣柳營鄉,第三社會黨,4,37,0.37%
臺南縣柳營鄉,民主進步黨,5,5312,54.47%
臺南縣柳營鄉,新黨,6,101,1.03%
臺南縣柳營鄉,綠黨,7,27,0.27%
臺南縣柳營鄉,台灣農民黨,8,72,0.73%
臺南縣柳營鄉,無黨團結聯盟,9,56,0.57%
臺南縣柳營鄉,中國國民黨,10,3550,36.40%
臺南縣柳營鄉,紅黨,11,52,0.53%
臺南縣柳營鄉,客家黨,12,12,0.12%
臺南縣東山鄉,公民黨,1,172,1.74%
臺南縣東山鄉,制憲聯盟,2,41,0.41%
臺南縣東山鄉,台灣團結聯盟,3,393,3.98%
臺南縣東山鄉,第三社會黨,4,42,0.42%
臺南縣東山鄉,民主進步黨,5,4575,46.42%
臺南縣東山鄉,新黨,6,68,0.69%
臺南縣東山鄉,綠黨,7,49,0.49%
臺南縣東山鄉,台灣農民黨,8,117,1.18%
臺南縣東山鄉,無黨團結聯盟,9,58,0.58%
臺南縣東山鄉,中國國民黨,10,4266,43.28%
臺南縣東山鄉,紅黨,11,52,0.52%
臺南縣東山鄉,客家黨,12,22,0.22%
臺南縣將軍鄉,公民黨,1,155,1.65%
臺南縣將軍鄉,制憲聯盟,2,23,0.24%
臺南縣將軍鄉,台灣團結聯盟,3,318,3.38%
臺南縣將軍鄉,第三社會黨,4,19,0.20%
臺南縣將軍鄉,民主進步黨,5,5664,60.37%
臺南縣將軍鄉,新黨,6,43,0.45%
臺南縣將軍鄉,綠黨,7,33,0.35%
臺南縣將軍鄉,台灣農民黨,8,62,0.66%
臺南縣將軍鄉,無黨團結聯盟,9,35,0.37%
臺南縣將軍鄉,中國國民黨,10,2975,31.71%
臺南縣將軍鄉,紅黨,11,35,0.37%
臺南縣將軍鄉,客家黨,12,19,0.20%
臺南縣下營鄉,公民黨,1,161,1.34%
臺南縣下營鄉,制憲聯盟,2,32,0.26%
臺南縣下營鄉,台灣團結聯盟,3,469,3.91%
臺南縣下營鄉,第三社會黨,4,39,0.32%
臺南縣下營鄉,民主進步黨,5,5990,50.03%
臺南縣下營鄉,新黨,6,78,0.65%
臺南縣下營鄉,綠黨,7,50,0.41%
臺南縣下營鄉,台灣農民黨,8,111,0.92%
臺南縣下營鄉,無黨團結聯盟,9,59,0.49%
臺南縣下營鄉,中國國民黨,10,4914,41.04%
臺南縣下營鄉,紅黨,11,53,0.44%
臺南縣下營鄉,客家黨,12,16,0.13%
臺南縣六甲鄉,公民黨,1,143,1.47%
臺南縣六甲鄉,制憲聯盟,2,29,0.29%
臺南縣六甲鄉,台灣團結聯盟,3,376,3.88%
臺南縣六甲鄉,第三社會黨,4,34,0.35%
臺南縣六甲鄉,民主進步黨,5,5168,53.34%
臺南縣六甲鄉,新黨,6,66,0.68%
臺南縣六甲鄉,綠黨,7,41,0.42%
臺南縣六甲鄉,台灣農民黨,8,82,0.84%
臺南縣六甲鄉,無黨團結聯盟,9,42,0.43%
臺南縣六甲鄉,中國國民黨,10,3645,37.62%
臺南縣六甲鄉,紅黨,11,45,0.46%
臺南縣六甲鄉,客家黨,12,17,0.17%
臺南縣官田鄉,公民黨,1,133,1.32%
臺南縣官田鄉,制憲聯盟,2,25,0.24%
臺南縣官田鄉,台灣團結聯盟,3,326,3.25%
臺南縣官田鄉,第三社會黨,4,38,0.37%
臺南縣官田鄉,民主進步黨,5,5788,57.72%
臺南縣官田鄉,新黨,6,81,0.80%
臺南縣官田鄉,綠黨,7,52,0.51%
臺南縣官田鄉,台灣農民黨,8,79,0.78%
臺南縣官田鄉,無黨團結聯盟,9,51,0.50%
臺南縣官田鄉,中國國民黨,10,3381,33.72%
臺南縣官田鄉,紅黨,11,58,0.57%
臺南縣官田鄉,客家黨,12,14,0.13%
臺南縣七股鄉,公民黨,1,104,0.97%
臺南縣七股鄉,制憲聯盟,2,125,1.16%
臺南縣七股鄉,台灣團結聯盟,3,441,4.11%
臺南縣七股鄉,第三社會黨,4,35,0.32%
臺南縣七股鄉,民主進步黨,5,6191,57.83%
臺南縣七股鄉,新黨,6,80,0.74%
臺南縣七股鄉,綠黨,7,40,0.37%
臺南縣七股鄉,台灣農民黨,8,88,0.82%
臺南縣七股鄉,無黨團結聯盟,9,56,0.52%
臺南縣七股鄉,中國國民黨,10,3473,32.44%
臺南縣七股鄉,紅黨,11,50,0.46%
臺南縣七股鄉,客家黨,12,22,0.20%
臺南縣佳里鎮,公民黨,1,120,0.48%
臺南縣佳里鎮,制憲聯盟,2,150,0.60%
臺南縣佳里鎮,台灣團結聯盟,3,795,3.18%
臺南縣佳里鎮,第三社會黨,4,98,0.39%
臺南縣佳里鎮,民主進步黨,5,13691,54.86%
臺南縣佳里鎮,新黨,6,236,0.94%
臺南縣佳里鎮,綠黨,7,93,0.37%
臺南縣佳里鎮,台灣農民黨,8,175,0.70%
臺南縣佳里鎮,無黨團結聯盟,9,146,0.58%
臺南縣佳里鎮,中國國民黨,10,9271,37.15%
臺南縣佳里鎮,紅黨,11,148,0.59%
臺南縣佳里鎮,客家黨,12,32,0.12%
臺南縣麻豆鎮,公民黨,1,119,0.56%
臺南縣麻豆鎮,制憲聯盟,2,134,0.64%
臺南縣麻豆鎮,台灣團結聯盟,3,865,4.13%
臺南縣麻豆鎮,第三社會黨,4,92,0.43%
臺南縣麻豆鎮,民主進步黨,5,13443,64.24%
臺南縣麻豆鎮,新黨,6,134,0.64%
臺南縣麻豆鎮,綠黨,7,91,0.43%
臺南縣麻豆鎮,台灣農民黨,8,148,0.70%
臺南縣麻豆鎮,無黨團結聯盟,9,127,0.60%
臺南縣麻豆鎮,中國國民黨,10,5665,27.07%
臺南縣麻豆鎮,紅黨,11,82,0.39%
臺南縣麻豆鎮,客家黨,12,26,0.12%
臺南縣善化鎮,公民黨,1,105,0.58%
臺南縣善化鎮,制憲聯盟,2,147,0.81%
臺南縣善化鎮,台灣團結聯盟,3,733,4.07%
臺南縣善化鎮,第三社會黨,4,85,0.47%
臺南縣善化鎮,民主進步黨,5,9554,53.15%
臺南縣善化鎮,新黨,6,173,0.96%
臺南縣善化鎮,綠黨,7,100,0.55%
臺南縣善化鎮,台灣農民黨,8,128,0.71%
臺南縣善化鎮,無黨團結聯盟,9,118,0.65%
臺南縣善化鎮,中國國民黨,10,6705,37.30%
臺南縣善化鎮,紅黨,11,101,0.56%
臺南縣善化鎮,客家黨,12,25,0.13%
臺南縣大內鄉,公民黨,1,56,1.08%
臺南縣大內鄉,制憲聯盟,2,52,1.01%
臺南縣大內鄉,台灣團結聯盟,3,158,3.06%
臺南縣大內鄉,第三社會黨,4,19,0.36%
臺南縣大內鄉,民主進步黨,5,2816,54.71%
臺南縣大內鄉,新黨,6,32,0.62%
臺南縣大內鄉,綠黨,7,17,0.33%
臺南縣大內鄉,台灣農民黨,8,42,0.81%
臺南縣大內鄉,無黨團結聯盟,9,24,0.46%
臺南縣大內鄉,中國國民黨,10,1894,36.79%
臺南縣大內鄉,紅黨,11,23,0.44%
臺南縣大內鄉,客家黨,12,14,0.27%
臺南縣玉井鄉,公民黨,1,64,0.93%
臺南縣玉井鄉,制憲聯盟,2,56,0.81%
臺南縣玉井鄉,台灣團結聯盟,3,188,2.73%
臺南縣玉井鄉,第三社會黨,4,21,0.30%
臺南縣玉井鄉,民主進步黨,5,2537,36.92%
臺南縣玉井鄉,新黨,6,52,0.75%
臺南縣玉井鄉,綠黨,7,26,0.37%
臺南縣玉井鄉,台灣農民黨,8,71,1.03%
臺南縣玉井鄉,無黨團結聯盟,9,35,0.50%
臺南縣玉井鄉,中國國民黨,10,3778,54.99%
臺南縣玉井鄉,紅黨,11,36,0.52%
臺南縣玉井鄉,客家黨,12,6,0.08%
臺南縣楠西鄉,公民黨,1,51,1.05%
臺南縣楠西鄉,制憲聯盟,2,39,0.80%
臺南縣楠西鄉,台灣團結聯盟,3,145,2.99%
臺南縣楠西鄉,第三社會黨,4,12,0.24%
臺南縣楠西鄉,民主進步黨,5,1505,31.06%
臺南縣楠西鄉,新黨,6,38,0.78%
臺南縣楠西鄉,綠黨,7,17,0.35%
