地區,政黨,號次,得票數,得票率
苗栗縣竹南鎮,台灣團結聯盟,4,2584,5.80%
苗栗縣竹南鎮,中國國民黨,5,22188,49.82%
苗栗縣竹南鎮,新黨,6,454,1.01%
苗栗縣竹南鎮,健保免費連線,7,733,1.64%
苗栗縣竹南鎮,綠黨,8,669,1.50%
苗栗縣竹南鎮,親民黨,9,4025,9.03%
苗栗縣竹南鎮,中華民國臺灣基本法連線,10,71,0.15%
苗栗縣竹南鎮,台灣主義黨,11,174,0.39%
苗栗縣造橋鄉,台灣國民會議,1,109,1.35%
苗栗縣造橋鄉,人民最大黨,2,76,0.94%
苗栗縣造橋鄉,民主進步黨,3,1624,20.20%
苗栗縣造橋鄉,台灣團結聯盟,4,316,3.93%
苗栗縣造橋鄉,中國國民黨,5,4699,58.45%
苗栗縣造橋鄉,新黨,6,87,1.08%
苗栗縣造橋鄉,健保免費連線,7,105,1.30%
苗栗縣造橋鄉,綠黨,8,58,0.72%
苗栗縣造橋鄉,親民黨,9,938,11.66%
苗栗縣造橋鄉,中華民國臺灣基本法連線,10,10,0.12%
苗栗縣造橋鄉,台灣主義黨,11,17,0.21%
苗栗縣後龍鎮,台灣國民會議,1,330,1.58%
苗栗縣後龍鎮,人民最大黨,2,192,0.92%
苗栗縣後龍鎮,民主進步黨,3,6505,31.19%
苗栗縣後龍鎮,台灣團結聯盟,4,1152,5.52%
苗栗縣後龍鎮,中國國民黨,5,10211,48.95%
苗栗縣後龍鎮,新黨,6,126,0.60%
苗栗縣後龍鎮,健保免費連線,7,222,1.06%
苗栗縣後龍鎮,綠黨,8,179,0.85%
苗栗縣後龍鎮,親民黨,9,1848,8.86%
苗栗縣後龍鎮,中華民國臺灣基本法連線,10,32,0.15%
苗栗縣後龍鎮,台灣主義黨,11,59,0.28%
苗栗縣西湖鄉,台灣國民會議,1,88,1.91%
苗栗縣西湖鄉,人民最大黨,2,36,0.78%
苗栗縣西湖鄉,民主進步黨,3,833,18.12%
苗栗縣西湖鄉,台灣團結聯盟,4,190,4.13%
苗栗縣西湖鄉,中國國民黨,5,2836,61.71%
苗栗縣西湖鄉,新黨,6,27,0.58%
苗栗縣西湖鄉,健保免費連線,7,35,0.76%
苗栗縣西湖鄉,綠黨,8,31,0.67%
苗栗縣西湖鄉,親民黨,9,505,10.99%
苗栗縣西湖鄉,中華民國臺灣基本法連線,10,4,0.08%
苗栗縣西湖鄉,台灣主義黨,11,10,0.21%
苗栗縣通霄鎮,台灣國民會議,1,304,1.44%
苗栗縣通霄鎮,人民最大黨,2,188,0.89%
苗栗縣通霄鎮,民主進步黨,3,7505,35.57%
苗栗縣通霄鎮,台灣團結聯盟,4,1355,6.42%
苗栗縣通霄鎮,中國國民黨,5,9420,44.65%
苗栗縣通霄鎮,新黨,6,132,0.62%
苗栗縣通霄鎮,健保免費連線,7,237,1.12%
苗栗縣通霄鎮,綠黨,8,204,0.96%
苗栗縣通霄鎮,親民黨,9,1641,7.77%
苗栗縣通霄鎮,中華民國臺灣基本法連線,10,41,0.19%
苗栗縣通霄鎮,台灣主義黨,11,67,0.31%
苗栗縣銅鑼鄉,台灣國民會議,1,132,1.18%
苗栗縣銅鑼鄉,人民最大黨,2,124,1.11%
苗栗縣銅鑼鄉,民主進步黨,3,2176,19.59%
苗栗縣銅鑼鄉,台灣團結聯盟,4,366,3.29%
苗栗縣銅鑼鄉,中國國民黨,5,6568,59.13%
苗栗縣銅鑼鄉,新黨,6,79,0.71%
苗栗縣銅鑼鄉,健保免費連線,7,110,0.99%
苗栗縣銅鑼鄉,綠黨,8,98,0.88%
苗栗縣銅鑼鄉,親民黨,9,1416,12.74%
苗栗縣銅鑼鄉,中華民國臺灣基本法連線,10,12,0.10%
苗栗縣銅鑼鄉,台灣主義黨,11,25,0.22%
苗栗縣苑裡鎮,台灣國民會議,1,250,0.94%
苗栗縣苑裡鎮,人民最大黨,2,204,0.76%
苗栗縣苑裡鎮,民主進步黨,3,10875,40.89%
苗栗縣苑裡鎮,台灣團結聯盟,4,2049,7.70%
苗栗縣苑裡鎮,中國國民黨,5,10504,39.50%
苗栗縣苑裡鎮,新黨,6,169,0.63%
苗栗縣苑裡鎮,健保免費連線,7,368,1.38%
苗栗縣苑裡鎮,綠黨,8,336,1.26%
苗栗縣苑裡鎮,親民黨,9,1716,6.45%
苗栗縣苑裡鎮,中華民國臺灣基本法連線,10,44,0.16%
苗栗縣苑裡鎮,台灣主義黨,11,77,0.28%
苗栗縣三義鄉,台灣國民會議,1,107,1.04%
苗栗縣三義鄉,人民最大黨,2,91,0.88%
苗栗縣三義鄉,民主進步黨,3,2105,20.49%
苗栗縣三義鄉,台灣團結聯盟,4,466,4.53%
苗栗縣三義鄉,中國國民黨,5,5846,56.90%
苗栗縣三義鄉,新黨,6,88,0.85%
苗栗縣三義鄉,健保免費連線,7,91,0.88%
苗栗縣三義鄉,綠黨,8,102,0.99%
苗栗縣三義鄉,親民黨,9,1340,13.04%
苗栗縣三義鄉,中華民國臺灣基本法連線,10,20,0.19%
苗栗縣三義鄉,台灣主義黨,11,17,0.16%
苗栗縣頭份鎮,台灣國民會議,1,559,1.01%
苗栗縣頭份鎮,人民最大黨,2,531,0.96%
苗栗縣頭份鎮,民主進步黨,3,11104,20.16%
苗栗縣頭份鎮,台灣團結聯盟,4,1874,3.40%
苗栗縣頭份鎮,中國國民黨,5,33911,61.57%
苗栗縣頭份鎮,新黨,6,599,1.08%
苗栗縣頭份鎮,健保免費連線,7,765,1.38%
苗栗縣頭份鎮,綠黨,8,645,1.17%
苗栗縣頭份鎮,親民黨,9,4885,8.87%
苗栗縣頭份鎮,中華民國臺灣基本法連線,10,93,0.16%
苗栗縣頭份鎮,台灣主義黨,11,103,0.18%
苗栗縣三灣鄉,台灣國民會議,1,65,1.48%
苗栗縣三灣鄉,人民最大黨,2,51,1.16%
苗栗縣三灣鄉,民主進步黨,3,898,20.48%
苗栗縣三灣鄉,台灣團結聯盟,4,162,3.69%
苗栗縣三灣鄉,中國國民黨,5,2592,59.13%
苗栗縣三灣鄉,新黨,6,48,1.09%
苗栗縣三灣鄉,健保免費連線,7,41,0.93%
苗栗縣三灣鄉,綠黨,8,42,0.95%
苗栗縣三灣鄉,親民黨,9,474,10.81%
苗栗縣三灣鄉,中華民國臺灣基本法連線,10,4,0.09%
苗栗縣三灣鄉,台灣主義黨,11,6,0.13%
苗栗縣南庄鄉,台灣國民會議,1,75,1.22%
苗栗縣南庄鄉,人民最大黨,2,102,1.66%
苗栗縣南庄鄉,民主進步黨,3,1078,17.62%
苗栗縣南庄鄉,台灣團結聯盟,4,195,3.18%
苗栗縣南庄鄉,中國國民黨,5,3852,62.99%
苗栗縣南庄鄉,新黨,6,68,1.11%
苗栗縣南庄鄉,健保免費連線,7,67,1.09%
苗栗縣南庄鄉,綠黨,8,45,0.73%
苗栗縣南庄鄉,親民黨,9,599,9.79%
苗栗縣南庄鄉,中華民國臺灣基本法連線,10,16,0.26%
苗栗縣南庄鄉,台灣主義黨,11,18,0.29%
苗栗縣苗栗市,台灣國民會議,1,480,0.91%
苗栗縣苗栗市,人民最大黨,2,389,0.73%
苗栗縣苗栗市,民主進步黨,3,9848,18.71%
苗栗縣苗栗市,台灣團結聯盟,4,1967,3.73%
苗栗縣苗栗市,中國國民黨,5,31224,59.33%
苗栗縣苗栗市,新黨,6,616,1.17%
苗栗縣苗栗市,健保免費連線,7,473,0.89%
苗栗縣苗栗市,綠黨,8,684,1.29%
苗栗縣苗栗市,親民黨,9,6788,12.90%
苗栗縣苗栗市,中華民國臺灣基本法連線,10,72,0.13%
苗栗縣苗栗市,台灣主義黨,11,78,0.14%
苗栗縣頭屋鄉,台灣國民會議,1,70,0.99%
苗栗縣頭屋鄉,人民最大黨,2,82,1.16%
苗栗縣頭屋鄉,民主進步黨,3,1317,18.64%
苗栗縣頭屋鄉,台灣團結聯盟,4,210,2.97%
苗栗縣頭屋鄉,中國國民黨,5,4199,59.45%
苗栗縣頭屋鄉,新黨,6,49,0.69%
苗栗縣頭屋鄉,健保免費連線,7,63,0.89%
苗栗縣頭屋鄉,綠黨,8,85,1.20%
苗栗縣頭屋鄉,親民黨,9,958,13.56%
苗栗縣頭屋鄉,中華民國臺灣基本法連線,10,14,0.19%
苗栗縣頭屋鄉,台灣主義黨,11,15,0.21%
苗栗縣獅潭鄉,台灣國民會議,1,47,1.61%
苗栗縣獅潭鄉,人民最大黨,2,53,1.82%
苗栗縣獅潭鄉,民主進步黨,3,543,18.64%
苗栗縣獅潭鄉,台灣團結聯盟,4,108,3.70%
苗栗縣獅潭鄉,中國國民黨,5,1698,58.31%
苗栗縣獅潭鄉,新黨,6,17,0.58%
苗栗縣獅潭鄉,健保免費連線,7,20,0.68%
苗栗縣獅潭鄉,綠黨,8,19,0.65%
苗栗縣獅潭鄉,親民黨,9,392,13.46%
苗栗縣獅潭鄉,中華民國臺灣基本法連線,10,6,0.20%
苗栗縣獅潭鄉,台灣主義黨,11,9,0.30%
苗栗縣公館鄉,台灣國民會議,1,189,0.95%
苗栗縣公館鄉,人民最大黨,2,200,1.01%
苗栗縣公館鄉,民主進步黨,3,4054,20.59%
苗栗縣公館鄉,台灣團結聯盟,4,704,3.57%
苗栗縣公館鄉,中國國民黨,5,9886,50.21%
苗栗縣公館鄉,新黨,6,130,0.66%
苗栗縣公館鄉,健保免費連線,7,187,0.94%
苗栗縣公館鄉,綠黨,8,201,1.02%
苗栗縣公館鄉,親民黨,9,4070,20.67%
苗栗縣公館鄉,中華民國臺灣基本法連線,10,30,0.15%
苗栗縣公館鄉,台灣主義黨,11,37,0.18%
苗栗縣大湖鄉,台灣國民會議,1,100,1.15%
苗栗縣大湖鄉,人民最大黨,2,127,1.46%
苗栗縣大湖鄉,民主進步黨,3,1684,19.38%
苗栗縣大湖鄉,台灣團結聯盟,4,427,4.91%
苗栗縣大湖鄉,中國國民黨,5,4474,51.51%
苗栗縣大湖鄉,新黨,6,68,0.78%
苗栗縣大湖鄉,健保免費連線,7,87,1.00%
苗栗縣大湖鄉,綠黨,8,48,0.55%
苗栗縣大湖鄉,親民黨,9,1636,18.83%
苗栗縣大湖鄉,中華民國臺灣基本法連線,10,19,0.21%
苗栗縣大湖鄉,台灣主義黨,11,15,0.17%
苗栗縣泰安鄉,台灣國民會議,1,30,0.93%
苗栗縣泰安鄉,人民最大黨,2,34,1.06%
苗栗縣泰安鄉,民主進步黨,3,332,10.39%
苗栗縣泰安鄉,台灣團結聯盟,4,64,2.00%
苗栗縣泰安鄉,中國國民黨,5,2044,64.01%
苗栗縣泰安鄉,新黨,6,31,0.97%
苗栗縣泰安鄉,健保免費連線,7,42,1.31%
苗栗縣泰安鄉,綠黨,8,11,0.34%
苗栗縣泰安鄉,親民黨,9,594,18.60%
苗栗縣泰安鄉,中華民國臺灣基本法連線,10,5,0.15%
苗栗縣泰安鄉,台灣主義黨,11,6,0.18%
苗栗縣卓蘭鎮,台灣國民會議,1,157,1.47%
苗栗縣卓蘭鎮,人民最大黨,2,116,1.09%
苗栗縣卓蘭鎮,民主進步黨,3,3758,35.35%
苗栗縣卓蘭鎮,台灣團結聯盟,4,735,6.91%
苗栗縣卓蘭鎮,中國國民黨,5,4132,38.87%
苗栗縣卓蘭鎮,新黨,6,75,0.70%
苗栗縣卓蘭鎮,健保免費連線,7,98,0.92%
苗栗縣卓蘭鎮,綠黨,8,115,1.08%
苗栗縣卓蘭鎮,親民黨,9,1399,13.16%
苗栗縣卓蘭鎮,中華民國臺灣基本法連線,10,16,0.15%
苗栗縣卓蘭鎮,台灣主義黨,11,29,0.27%
彰化縣伸港鄉,台灣國民會議,1,209,1.07%
彰化縣伸港鄉,人民最大黨,2,134,0.68%
彰化縣伸港鄉,民主進步黨,3,6682,34.21%
彰化縣伸港鄉,台灣團結聯盟,4,1382,7.07%
彰化縣伸港鄉,中國國民黨,5,9207,47.13%
彰化縣伸港鄉,新黨,6,108,0.55%
彰化縣伸港鄉,健保免費連線,7,359,1.83%
彰化縣伸港鄉,綠黨,8,280,1.43%
彰化縣伸港鄉,親民黨,9,1053,5.39%
彰化縣伸港鄉,中華民國臺灣基本法連線,10,48,0.24%
彰化縣伸港鄉,台灣主義黨,11,70,0.35%
彰化縣線西鄉,台灣國民會議,1,118,1.27%
彰化縣線西鄉,人民最大黨,2,84,0.90%
彰化縣線西鄉,民主進步黨,3,2662,28.65%
彰化縣線西鄉,台灣團結聯盟,4,613,6.59%
彰化縣線西鄉,中國國民黨,5,4740,51.02%
彰化縣線西鄉,新黨,6,50,0.53%
彰化縣線西鄉,健保免費連線,7,169,1.81%
彰化縣線西鄉,綠黨,8,164,1.76%
彰化縣線西鄉,親民黨,9,634,6.82%
彰化縣線西鄉,中華民國臺灣基本法連線,10,16,0.17%
彰化縣線西鄉,台灣主義黨,11,39,0.41%
彰化縣和美鎮,台灣國民會議,1,559,1.10%
彰化縣和美鎮,人民最大黨,2,367,0.72%
彰化縣和美鎮,民主進步黨,3,17758,35.22%
彰化縣和美鎮,台灣團結聯盟,4,3830,7.59%
彰化縣和美鎮,中國國民黨,5,22730,45.08%
彰化縣和美鎮,新黨,6,291,0.57%
彰化縣和美鎮,健保免費連線,7,841,1.66%
彰化縣和美鎮,綠黨,8,871,1.72%
彰化縣和美鎮,親民黨,9,2859,5.67%
彰化縣和美鎮,中華民國臺灣基本法連線,10,119,0.23%
彰化縣和美鎮,台灣主義黨,11,193,0.38%
彰化縣鹿港鎮,台灣國民會議,1,534,1.10%
彰化縣鹿港鎮,人民最大黨,2,331,0.68%
彰化縣鹿港鎮,民主進步黨,3,18376,38.08%
彰化縣鹿港鎮,台灣團結聯盟,4,4971,10.30%
彰化縣鹿港鎮,中國國民黨,5,19508,40.42%
彰化縣鹿港鎮,新黨,6,236,0.48%
彰化縣鹿港鎮,健保免費連線,7,853,1.76%
彰化縣鹿港鎮,綠黨,8,842,1.74%
彰化縣鹿港鎮,親民黨,9,2330,4.82%
彰化縣鹿港鎮,中華民國臺灣基本法連線,10,102,0.21%
彰化縣鹿港鎮,台灣主義黨,11,173,0.35%
彰化縣福興鄉,台灣國民會議,1,311,1.15%
彰化縣福興鄉,人民最大黨,2,200,0.74%
彰化縣福興鄉,民主進步黨,3,10726,39.70%
彰化縣福興鄉,台灣團結聯盟,4,2404,8.89%
彰化縣福興鄉,中國國民黨,5,10793,39.95%
彰化縣福興鄉,新黨,6,145,0.53%
彰化縣福興鄉,健保免費連線,7,517,1.91%
彰化縣福興鄉,綠黨,8,391,1.44%
彰化縣福興鄉,親民黨,9,1367,5.06%
彰化縣福興鄉,中華民國臺灣基本法連線,10,65,0.24%
彰化縣福興鄉,台灣主義黨,11,95,0.35%
彰化縣秀水鄉,台灣國民會議,1,255,1.16%
彰化縣秀水鄉,人民最大黨,2,137,0.62%
彰化縣秀水鄉,民主進步黨,3,8249,37.68%
彰化縣秀水鄉,台灣團結聯盟,4,1993,9.10%
彰化縣秀水鄉,中國國民黨,5,9255,42.28%
彰化縣秀水鄉,新黨,6,110,0.50%
彰化縣秀水鄉,健保免費連線,7,358,1.63%
彰化縣秀水鄉,綠黨,8,335,1.53%
彰化縣秀水鄉,親民黨,9,1071,4.89%
彰化縣秀水鄉,中華民國臺灣基本法連線,10,55,0.25%
彰化縣秀水鄉,台灣主義黨,11,69,0.31%
彰化縣彰化市,台灣國民會議,1,996,0.74%
彰化縣彰化市,人民最大黨,2,940,0.70%
彰化縣彰化市,民主進步黨,3,44008,32.93%
彰化縣彰化市,台灣團結聯盟,4,11907,8.91%
彰化縣彰化市,中國國民黨,5,62380,46.68%
彰化縣彰化市,新黨,6,994,0.74%
彰化縣彰化市,健保免費連線,7,1881,1.40%
彰化縣彰化市,綠黨,8,2407,1.80%
彰化縣彰化市,親民黨,9,7615,5.69%
彰化縣彰化市,中華民國臺灣基本法連線,10,197,0.14%
彰化縣彰化市,台灣主義黨,11,296,0.22%
彰化縣花壇鄉,台灣國民會議,1,253,0.97%
彰化縣花壇鄉,人民最大黨,2,273,1.05%
彰化縣花壇鄉,民主進步黨,3,8391,32.46%
彰化縣花壇鄉,台灣團結聯盟,4,2081,8.05%
彰化縣花壇鄉,中國國民黨,5,12489,48.32%
彰化縣花壇鄉,新黨,6,148,0.57%
彰化縣花壇鄉,健保免費連線,7,447,1.72%
彰化縣花壇鄉,綠黨,8,336,1.30%
彰化縣花壇鄉,親民黨,9,1304,5.04%
彰化縣花壇鄉,中華民國臺灣基本法連線,10,44,0.17%
彰化縣花壇鄉,台灣主義黨,11,80,0.30%
彰化縣芬園鄉,台灣國民會議,1,179,1.25%
彰化縣芬園鄉,人民最大黨,2,194,1.35%
彰化縣芬園鄉,民主進步黨,3,5974,41.74%
彰化縣芬園鄉,台灣團結聯盟,4,1044,7.29%
彰化縣芬園鄉,中國國民黨,5,5700,39.82%
彰化縣芬園鄉,新黨,6,74,0.51%
彰化縣芬園鄉,健保免費連線,7,216,1.50%
彰化縣芬園鄉,綠黨,8,163,1.13%
彰化縣芬園鄉,親民黨,9,677,4.73%
彰化縣芬園鄉,中華民國臺灣基本法連線,10,40,0.27%
彰化縣芬園鄉,台灣主義黨,11,51,0.35%
彰化縣芳苑鄉,台灣國民會議,1,257,1.44%
彰化縣芳苑鄉,人民最大黨,2,234,1.31%
彰化縣芳苑鄉,民主進步黨,3,7367,41.45%
彰化縣芳苑鄉,台灣團結聯盟,4,1525,8.58%
彰化縣芳苑鄉,中國國民黨,5,6904,38.84%
彰化縣芳苑鄉,新黨,6,118,0.66%
彰化縣芳苑鄉,健保免費連線,7,248,1.39%
彰化縣芳苑鄉,綠黨,8,182,1.02%
彰化縣芳苑鄉,親民黨,9,826,4.64%
彰化縣芳苑鄉,中華民國臺灣基本法連線,10,42,0.23%
彰化縣芳苑鄉,台灣主義黨,11,68,0.38%
彰化縣二林鎮,台灣國民會議,1,278,1.01%
彰化縣二林鎮,人民最大黨,2,318,1.15%
彰化縣二林鎮,民主進步黨,3,8773,31.94%
彰化縣二林鎮,台灣團結聯盟,4,2232,8.12%
彰化縣二林鎮,中國國民黨,5,13419,48.86%
彰化縣二林鎮,新黨,6,188,0.68%
彰化縣二林鎮,健保免費連線,7,423,1.54%
彰化縣二林鎮,綠黨,8,308,1.12%
彰化縣二林鎮,親民黨,9,1365,4.97%
彰化縣二林鎮,中華民國臺灣基本法連線,10,64,0.23%
彰化縣二林鎮,台灣主義黨,11,95,0.34%
彰化縣埔鹽鄉,台灣國民會議,1,243,1.30%
彰化縣埔鹽鄉,人民最大黨,2,182,0.97%
彰化縣埔鹽鄉,民主進步黨,3,6077,32.61%
彰化縣埔鹽鄉,台灣團結聯盟,4,1291,6.92%
彰化縣埔鹽鄉,中國國民黨,5,9264,49.71%
彰化縣埔鹽鄉,新黨,6,79,0.42%
彰化縣埔鹽鄉,健保免費連線,7,250,1.34%
彰化縣埔鹽鄉,綠黨,8,245,1.31%
彰化縣埔鹽鄉,親民黨,9,898,4.81%
彰化縣埔鹽鄉,中華民國臺灣基本法連線,10,41,0.22%
彰化縣埔鹽鄉,台灣主義黨,11,65,0.34%
彰化縣溪湖鎮,台灣國民會議,1,297,1.01%
彰化縣溪湖鎮,人民最大黨,2,232,0.78%
彰化縣溪湖鎮,民主進步黨,3,9810,33.37%
彰化縣溪湖鎮,台灣團結聯盟,4,2815,9.57%
彰化縣溪湖鎮,中國國民黨,5,13711,46.64%
彰化縣溪湖鎮,新黨,6,160,0.54%
彰化縣溪湖鎮,健保免費連線,7,411,1.39%
彰化縣溪湖鎮,綠黨,8,380,1.29%
彰化縣溪湖鎮,親民黨,9,1432,4.87%
彰化縣溪湖鎮,中華民國臺灣基本法連線,10,45,0.15%
彰化縣溪湖鎮,台灣主義黨,11,100,0.34%
彰化縣埔心鄉,台灣國民會議,1,225,1.14%
彰化縣埔心鄉,人民最大黨,2,200,1.02%
彰化縣埔心鄉,民主進步黨,3,7625,38.89%
彰化縣埔心鄉,台灣團結聯盟,4,1856,9.46%
彰化縣埔心鄉,中國國民黨,5,7930,40.44%
彰化縣埔心鄉,新黨,6,97,0.49%
彰化縣埔心鄉,健保免費連線,7,303,1.54%
彰化縣埔心鄉,綠黨,8,259,1.32%
彰化縣埔心鄉,親民黨,9,993,5.06%
彰化縣埔心鄉,中華民國臺灣基本法連線,10,39,0.19%
彰化縣埔心鄉,台灣主義黨,11,78,0.39%
彰化縣大城鄉,台灣國民會議,1,118,1.34%
彰化縣大城鄉,人民最大黨,2,114,1.29%
彰化縣大城鄉,民主進步黨,3,2957,33.70%
彰化縣大城鄉,台灣團結聯盟,4,544,6.20%
彰化縣大城鄉,中國國民黨,5,4247,48.41%
彰化縣大城鄉,新黨,6,33,0.37%
彰化縣大城鄉,健保免費連線,7,118,1.34%
彰化縣大城鄉,綠黨,8,98,1.11%
彰化縣大城鄉,親民黨,9,478,5.44%
彰化縣大城鄉,中華民國臺灣基本法連線,10,33,0.37%
彰化縣大城鄉,台灣主義黨,11,32,0.36%
彰化縣竹塘鄉,台灣國民會議,1,82,0.98%
彰化縣竹塘鄉,人民最大黨,2,76,0.90%
彰化縣竹塘鄉,民主進步黨,3,3493,41.76%
彰化縣竹塘鄉,台灣團結聯盟,4,1067,12.75%
彰化縣竹塘鄉,中國國民黨,5,3079,36.81%
彰化縣竹塘鄉,新黨,6,39,0.46%
彰化縣竹塘鄉,健保免費連線,7,109,1.30%
彰化縣竹塘鄉,綠黨,8,70,0.83%
彰化縣竹塘鄉,親民黨,9,295,3.52%
彰化縣竹塘鄉,中華民國臺灣基本法連線,10,18,0.21%
彰化縣竹塘鄉,台灣主義黨,11,36,0.43%
彰化縣埤頭鄉,台灣國民會議,1,229,1.41%
彰化縣埤頭鄉,人民最大黨,2,155,0.95%
彰化縣埤頭鄉,民主進步黨,3,6482,40.07%
彰化縣埤頭鄉,台灣團結聯盟,4,1350,8.34%
彰化縣埤頭鄉,中國國民黨,5,6701,41.43%
彰化縣埤頭鄉,新黨,6,66,0.40%
彰化縣埤頭鄉,健保免費連線,7,264,1.63%
彰化縣埤頭鄉,綠黨,8,181,1.11%
彰化縣埤頭鄉,親民黨,9,649,4.01%
彰化縣埤頭鄉,中華民國臺灣基本法連線,10,34,0.21%
彰化縣埤頭鄉,台灣主義黨,11,62,0.38%
彰化縣北斗鎮,台灣國民會議,1,162,0.89%
彰化縣北斗鎮,人民最大黨,2,132,0.72%
彰化縣北斗鎮,民主進步黨,3,6228,34.37%
彰化縣北斗鎮,台灣團結聯盟,4,2058,11.36%
彰化縣北斗鎮,中國國民黨,5,7907,43.64%
彰化縣北斗鎮,新黨,6,102,0.56%
彰化縣北斗鎮,健保免費連線,7,275,1.51%
彰化縣北斗鎮,綠黨,8,231,1.27%
彰化縣北斗鎮,親民黨,9,925,5.10%
彰化縣北斗鎮,中華民國臺灣基本法連線,10,33,0.18%
彰化縣北斗鎮,台灣主義黨,11,63,0.34%
彰化縣溪州鄉,台灣國民會議,1,188,1.13%
彰化縣溪州鄉,人民最大黨,2,153,0.92%
彰化縣溪州鄉,民主進步黨,3,7491,45.32%
彰化縣溪州鄉,台灣團結聯盟,4,1558,9.42%
彰化縣溪州鄉,中國國民黨,5,5884,35.60%
彰化縣溪州鄉,新黨,6,86,0.52%
彰化縣溪州鄉,健保免費連線,7,230,1.39%
彰化縣溪州鄉,綠黨,8,173,1.04%
彰化縣溪州鄉,親民黨,9,657,3.97%
彰化縣溪州鄉,中華民國臺灣基本法連線,10,43,0.26%
彰化縣溪州鄉,台灣主義黨,11,64,0.38%
彰化縣大村鄉,台灣國民會議,1,217,1.06%
彰化縣大村鄉,人民最大黨,2,196,0.96%
彰化縣大村鄉,民主進步黨,3,7235,35.52%
彰化縣大村鄉,台灣團結聯盟,4,1737,8.52%
彰化縣大村鄉,中國國民黨,5,9157,44.95%
彰化縣大村鄉,新黨,6,102,0.50%
彰化縣大村鄉,健保免費連線,7,333,1.63%
彰化縣大村鄉,綠黨,8,285,1.39%
彰化縣大村鄉,親民黨,9,981,4.81%
彰化縣大村鄉,中華民國臺灣基本法連線,10,54,0.26%
彰化縣大村鄉,台灣主義黨,11,70,0.34%
彰化縣員林鎮,台灣國民會議,1,564,0.82%
彰化縣員林鎮,人民最大黨,2,472,0.69%
彰化縣員林鎮,民主進步黨,3,22615,33.15%
彰化縣員林鎮,台灣團結聯盟,4,6070,8.89%
彰化縣員林鎮,中國國民黨,5,31773,46.57%
彰化縣員林鎮,新黨,6,393,0.57%
彰化縣員林鎮,健保免費連線,7,898,1.31%
彰化縣員林鎮,綠黨,8,1073,1.57%
彰化縣員林鎮,親民黨,9,4022,5.89%
彰化縣員林鎮,中華民國臺灣基本法連線,10,129,0.18%
彰化縣員林鎮,台灣主義黨,11,203,0.29%
彰化縣永靖鄉,台灣國民會議,1,176,0.81%
彰化縣永靖鄉,人民最大黨,2,199,0.92%
彰化縣永靖鄉,民主進步黨,3,7742,35.85%
彰化縣永靖鄉,台灣團結聯盟,4,1939,8.97%
彰化縣永靖鄉,中國國民黨,5,9495,43.97%
彰化縣永靖鄉,新黨,6,116,0.53%
彰化縣永靖鄉,健保免費連線,7,310,1.43%
彰化縣永靖鄉,綠黨,8,361,1.67%
彰化縣永靖鄉,親民黨,9,1118,5.17%
彰化縣永靖鄉,中華民國臺灣基本法連線,10,42,0.19%
彰化縣永靖鄉,台灣主義黨,11,95,0.43%
彰化縣社頭鄉,台灣國民會議,1,245,0.98%
彰化縣社頭鄉,人民最大黨,2,224,0.89%
彰化縣社頭鄉,民主進步黨,3,9751,39.15%
彰化縣社頭鄉,台灣團結聯盟,4,2149,8.63%
彰化縣社頭鄉,中國國民黨,5,10387,41.71%
彰化縣社頭鄉,新黨,6,133,0.53%
彰化縣社頭鄉,健保免費連線,7,344,1.38%
彰化縣社頭鄉,綠黨,8,351,1.40%
彰化縣社頭鄉,親民黨,9,1189,4.77%
彰化縣社頭鄉,中華民國臺灣基本法連線,10,54,0.21%
彰化縣社頭鄉,台灣主義黨,11,74,0.29%
彰化縣田尾鄉,台灣國民會議,1,174,1.13%
彰化縣田尾鄉,人民最大黨,2,178,1.15%
彰化縣田尾鄉,民主進步黨,3,5329,34.70%
彰化縣田尾鄉,台灣團結聯盟,4,1635,10.64%
彰化縣田尾鄉,中國國民黨,5,6718,43.74%
彰化縣田尾鄉,新黨,6,59,0.38%
彰化縣田尾鄉,健保免費連線,7,221,1.43%
彰化縣田尾鄉,綠黨,8,186,1.21%
彰化縣田尾鄉,親民黨,9,753,4.90%
彰化縣田尾鄉,中華民國臺灣基本法連線,10,40,0.26%
彰化縣田尾鄉,台灣主義黨,11,64,0.41%
彰化縣田中鎮,台灣國民會議,1,215,0.90%
彰化縣田中鎮,人民最大黨,2,201,0.84%
彰化縣田中鎮,民主進步黨,3,8638,36.27%
彰化縣田中鎮,台灣團結聯盟,4,1834,7.70%
彰化縣田中鎮,中國國民黨,5,10710,44.98%
彰化縣田中鎮,新黨,6,120,0.50%
彰化縣田中鎮,健保免費連線,7,339,1.42%
彰化縣田中鎮,綠黨,8,303,1.27%
彰化縣田中鎮,親民黨,9,1324,5.56%
彰化縣田中鎮,中華民國臺灣基本法連線,10,47,0.19%
彰化縣田中鎮,台灣主義黨,11,79,0.33%
彰化縣二水鄉,台灣國民會議,1,103,1.06%
彰化縣二水鄉,人民最大黨,2,95,0.98%
彰化縣二水鄉,民主進步黨,3,3854,39.95%
彰化縣二水鄉,台灣團結聯盟,4,741,7.68%
彰化縣二水鄉,中國國民黨,5,3998,41.45%
彰化縣二水鄉,新黨,6,36,0.37%
彰化縣二水鄉,健保免費連線,7,120,1.24%
彰化縣二水鄉,綠黨,8,99,1.02%
彰化縣二水鄉,親民黨,9,534,5.53%
